"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00482105085819238,0.00618110582038278,0.0230785980160011,0.00213004716841102,0.000476283838899358,0.000301646431302926,3.17522559266238e-05,0.000211681706177492,3.17522559266238e-05,0.0372639183512202,0.0130985009407768,0.213098500940777
"2",2,0.00482631740317661,0.00618785809759638,0.0231038092154262,0.00213237404476245,0.000476804134232597,0.000301975951680645,3.17869422821731e-05,0.000211912948547821,3.17869422821731e-05,0.037304625679987,0.0131913934559463,0.226289894396723
"3",3,0.00501110175136136,0.00642477150997814,0.02398838061217,0.00221401586709435,0.000495059448542835,0.000313537650743796,3.3003963236189e-05,0.000220026421574593,3.3003963236189e-05,0.0387329011879374,0.0136714474181631,0.239961341814886
"4",4,0.00512800092404325,0.00657464882467896,0.0245479824695419,0.00226566451364151,0.000506608214230399,0.000320851869012586,3.37738809486932e-05,0.000225159206324622,3.37738809486932e-05,0.0396364637833706,0.0139671735689159,0.253928515383802
"5",5,0.00540711749314428,0.00693250629197864,0.0258841266603757,0.00238898440284366,0.000534182847840819,0.000338315803632519,3.56121898560546e-05,0.000237414599040364,3.56121898560546e-05,0.041793872478568,0.0146922419177226,0.268620757301525
"6",6,0.00569515545633424,0.0073018019462112,0.0272629779858108,0.00251624596177226,0.000562638848595041,0.000356337937443526,3.75092565730027e-05,0.000250061710486684,3.75092565730027e-05,0.0440202383597997,0.0154315039139237,0.284052261215448
"7",7,0.0059919860156214,0.00768237065449595,0.0286839198837815,0.00264739228461868,0.000591963492212872,0.000374910211734819,3.94642328141914e-05,0.000263094885427943,3.94642328141914e-05,0.0463145658935215,0.0161838981617189,0.300236159377167
"8",8,0.00629746710206182,0.00807403026916381,0.0301462722635474,0.00278236060217331,0.000622142743343101,0.00039402373745063,4.147618288954e-05,0.000276507885930267,4.147618288954e-05,0.0486757569694493,0.0169483467656267,0.317184506142794
"9",9,0.00661144504150585,0.00847658376342355,0.0316492994797004,0.00292108301778936,0.000653161420126814,0.000413668899413649,4.35440946751209e-05,0.000290293964500806,4.35440946751209e-05,0.0511026237758106,0.017723765462741,0.334908271605535
"10",10,0.00693375616131946,0.00888982129135143,0.033192218023616,0.00306348721726793,0.000685003352929476,0.000433835456855334,4.56668901952983e-05,0.000304445934635322,4.56668901952983e-05,0.0535939012183655,0.0185090734423905,0.353417345047925
"11",11,0.00726422831748051,0.00931352214579282,0.034774203833735,0.00320949714356302,0.000717651535206638,0.000454512638964204,4.78434356804425e-05,0.000318956237869616,4.78434356804425e-05,0.0561482587239726,0.0193032027660818,0.372720547814007
"12",12,0.00760268232431422,0.00974745659143692,0.0363943991397742,0.00335903362847034,0.000751088264751132,0.000475689234342383,5.00725509834087e-05,0.000333817006556058,5.00725509834087e-05,0.058764311291612,0.0201051073143844,0.392825655128392
"13",13,0.00810720575107632,0.0103943098981967,0.0388095765976332,0.00358194326543164,0.000800931413388442,0.000507256561812679,5.33954275592294e-05,0.000355969517061529,5.33954275592294e-05,0.0626639838597189,0.0210862210583008,0.413911876186692
"14",14,0.00845284306271648,0.0108374541133402,0.0404641587228393,0.003734653493681,0.000835077799829292,0.000528882606558551,5.56718533219527e-05,0.000371145688813018,5.56718533219527e-05,0.0653355591944217,0.0218635586642065,0.435775434850899
"15",15,0.00877205579241268,0.011246719171831,0.0419922451270162,0.00387568875570374,0.000866613634815744,0.000548855302049971,5.77742423210495e-05,0.000385161615473664,5.77742423210495e-05,0.067802887883945,0.0226361624130403,0.458411597263939
"16",16,0.00905558195748156,0.0116102302155198,0.0433494982618849,0.00400095690218039,0.000894623903593131,0.000566595138942316,5.96415935728753e-05,0.000397610623819169,5.96415935728753e-05,0.0699943801905669,0.0233973749256998,0.481808972189639
"17",17,0.00946604803892013,0.012136491887441,0.0453144187680908,0.00418230991840325,0.000935174888587062,0.000592277429438472,6.23449925724707e-05,0.000415633283816471,6.23449925724707e-05,0.073167044199842,0.0242314650377116,0.506040437227351
"18",18,0.00972029821523039,0.0124624679642032,0.0465315263629196,0.00429464328389708,0.000960292908200589,0.000608185508527039,6.40195272133725e-05,0.00042679684808915,6.40195272133725e-05,0.0751322501454937,0.0250022253855242,0.531042662612875
"19",19,0.00983751733270015,0.0126127554825399,0.0470926598110927,0.00434643328914579,0.000971873282045023,0.000615519745295181,6.47915521363347e-05,0.000431943680908898,6.47915521363347e-05,0.0760382857280002,0.0255594035262797,0.556602066139154
"20",20,0.0101887267764058,0.0130630437704083,0.0487739159955057,0.00450160540889499,0.00100657015354174,0.000637494430576433,6.71046769027824e-05,0.000447364512685216,6.71046769027824e-05,0.0787529304018237,0.0263952813258873,0.582997347465042
"21",21,0.0103923012060783,0.0133240480885834,0.0497484363992399,0.00459154910586885,0.00102668178764769,0.000650231798843539,6.84454525098461e-05,0.000456303016732308,6.84454525098461e-05,0.0803264423080136,0.0269879686098994,0.609985316074941
"22",22,0.0106567055526462,0.0136630429039416,0.0510141524863777,0.00470836880893535,0.00105280296348865,0.000666775210209477,7.01868642325765e-05,0.000467912428217177,7.01868642325765e-05,0.0823701340822812,0.0276640008600958,0.637649316935037
"23",23,0.0110481231975354,0.0141648824310882,0.0528878872277189,0.00488130580352141,0.00109147210513522,0.00069126566658564,7.27648070090147e-05,0.000485098713393431,7.27648070090147e-05,0.0853955647589962,0.0285805792410361,0.666229896176073
"24",24,0.0116201108352204,0.0148982321136525,0.0556260190476358,0.00513402262478179,0.00114798021423692,0.000727054135683384,7.65320142824614e-05,0.000510213428549743,7.65320142824614e-05,0.0898166964283254,0.0297895093840221,0.696019405560095
"25",25,0.0120054475661588,0.0153922752549655,0.0574706441668703,0.00530427293674966,0.00118604860697508,0.000751164117750884,7.90699071316719e-05,0.000527132714211146,7.90699071316719e-05,0.0927951251779446,0.0306861368279511,0.726705542388046
