SimDay Temp Diet1 Diet2 Diet3 Diet4 Diet5 Diet6 Diet7 Diet8 Diet9 Diet10
1 8.36501041666666 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
2 8.46609375 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
3 9.10492708333333 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
4 9.70115625 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
5 9.84557291666666 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
6 9.40855208333333 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
7 8.89959375 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
8 9.39125 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
9 8.63948958333333 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
10 8.2989375 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
11 8.65355208333333 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
12 9.019 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
13 9.32467708333334 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
14 9.56779166666667 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
15 9.75175 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
16 10.1121875 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
17 10.6495 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
18 11.3244375 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
19 11.16003125 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
20 11.5043229166667 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
21 10.4461354166667 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
22 10.3324583333333 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
23 9.99174137931034 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
24 10.1963987068957 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
25 10.4010560344832 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
26 10.6057133620689 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
27 10.8103706896545 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
28 11.0150280172402 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
29 11.2196853448277 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
30 11.4243426724133 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
31 11.629 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
32 12.588 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
33 12.766 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
34 12.754 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
35 12.53 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
36 12.919 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
37 12.494 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
38 11.661 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
39 11.692 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
40 11.293 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
41 11.095 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
42 11.194 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
43 11.727 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
44 11.756 0.129375843215224 0.165873748491089 0.61932826812469 0.0571611162394377 0.0127813676063339 0.00809486615067813 0.000852091173755592 0.00568060782503728 0.000852091173755592 0
