"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00816518996434115,0.00181653576846438,0.00684658785829849,0.00246707687742459,0.000285850806205055,0.00356391408381463,0.0012586656466771,0.000557870121787284,4.14944718684756e-05,0.0250031855988812,0.00891433410879881,0.208914334108799
"2",2,0.00871217505239984,0.00193822527986761,0.00730523995077006,0.00263234605902832,0.000304999917136528,0.00380266025720218,0.00134298350610116,0.000595241773766449,4.42741815198184e-05,0.026678145977792,0.00953667104647556,0.218451005155274
"3",3,0.00854631523538231,0.00190132591910821,0.00716616494892306,0.00258223223176345,0.000299193418742916,0.00373026633368183,0.00131741618252929,0.000583909736578916,4.34313027207457e-05,0.0261702553094307,0.00926252625930135,0.227713531414576
"4",4,0.00863661687284399,0.00192141561146275,0.00724188371325428,0.00260951648145614,0.000302354740890078,0.00376968088238757,0.00133133619779018,0.000590079413672571,4.38902043227531e-05,0.0264467741180803,0.00930389711628353,0.237017428530859
"5",5,0.00923496493412378,0.00205453200680111,0.00774360413730877,0.00279030476355146,0.000323301990917942,0.00403084578999304,0.00142357166968707,0.000630960337114048,4.69309341655076e-05,0.0282790165636627,0.010005209281665,0.247022637812524
"6",6,0.00897216940948952,0.00199606705101009,0.00752324764149743,0.00271090223095305,0.000314101921732553,0.00391614170160101,0.00138306168762882,0.000613005363381272,4.55954402514994e-05,0.0274742924475453,0.00958023306770969,0.256602870880234
"7",7,0.00870107076764911,0.00193575487433865,0.0072959289045505,0.00262899094735688,0.00030461117311928,0.00379781349711618,0.00134127177841231,0.000594483095926337,4.42177509366696e-05,0.0266441427894059,0.00911858377306709,0.265721454653301
"8",8,0.00869632587417154,0.0019346992628027,0.00729195026716248,0.00262755729828864,0.000304445061659309,0.00379574246230073,0.00134054035214502,0.000594158910657683,4.41936379828027e-05,0.0266296131271709,0.00901892743729526,0.274740382090596
"9",9,0.009026993830911,0.00200826401433029,0.00756921842964588,0.00272746719306633,0.0003160212408337,0.00394007127684596,0.00139151288302581,0.000616751131304479,4.58740510887627e-05,0.0276421740510522,0.00938816202166583,0.284128544112262
"10",10,0.0107146247857324,0.00238371663781963,0.00898431270853338,0.003237377596186,0.000375102618134054,0.00467668264221972,0.00165166152823543,0.000732055109584201,5.44503800517173e-05,0.0328099840064965,0.0115400166738822,0.295668560786144
"11",11,0.0120277311289363,0.00267584758035059,0.0100853646112199,0.00363412700569949,0.00042107246188258,0.00524982279089086,0.00185407713054749,0.000821770449803099,6.11234218861807e-05,0.0368309365812164,0.012964051502099,0.308632612288243
"12",12,0.0126515145207933,0.00281462265454125,0.0106084127969385,0.00382260046305843,0.000442910163912583,0.00552208962426493,0.0019502334636796,0.000864389190861653,6.4293410890536e-05,0.0387410662889407,0.0135628722558958,0.322195484544139
"13",13,0.0131660186103895,0.0029290860149596,0.0110398292695812,0.00397805565128142,0.000460922164790598,0.00574665860295372,0.0020295443707715,0.000899541644188101,6.690805617928e-05,0.0403165643850949,0.0140526067171022,0.336248091261241
"14",14,0.0138874225036958,0.00308957903244278,0.0116447331552729,0.00419602472147242,0.000486177411196581,0.00606153449766057,0.00214074892349462,0.000948830108948165,7.05741403349872e-05,0.0425256244945189,0.0146624531823633,0.350910544443605
"15",15,0.0139471555207779,0.00310286802664398,0.011694819846615,0.00421407279456141,0.000488268572720627,0.0060876065598878,0.00214995677988276,0.000952911246761224,7.08776960400908e-05,0.0427085370438908,0.0148382472153781,0.365748791658983
"16",16,0.012867266377368,0.00286262165594748,0.0107893227387868,0.00388778895456217,0.000450463306265848,0.00561626025392741,0.00198349165500929,0.000879130000938186,6.5389834780526e-05,0.0394017347775857,0.0136836586030018,0.379432450261985
"17",17,0.0122471717661211,0.00272466723650577,0.0102693676299773,0.00370043004633055,0.000428754742800401,0.00534560348685014,0.00188790394813725,0.000836763288368524,6.22385916968321e-05,0.0375029007367879,0.012795111837222,0.392227562099207
"18",18,0.013063584305919,0.00290629712960591,0.0109539371509258,0.00394710556866021,0.000457336096536972,0.00570194842940448,0.00201375410249344,0.000892543027112476,6.63874978843989e-05,0.0400028933085427,0.013754602661895,0.405982164761102
"19",19,0.0139923663716272,0.0031129262283575,0.0117327295662713,0.00422773305785304,0.000489851335426816,0.00610734003685366,0.00215692604147614,0.000956000186881365,7.11074519167955e-05,0.0428469802766639,0.0148141487364117,0.420796313497513
