"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00209750492350904,0.00167996881461379,0.00369936992481183,0.000869457544405384,0.0010757695040948,0.00200417332269717,0.00552130101645001,0.000324204508083364,0.00170944195171228,0.0189811915103777,0.00505043632013641,0.205050436320136
"2",2,0.00213807989081257,0.00171246679779367,0.0037709320041474,0.000886276676051109,0.00109657961613103,0.0020429428464907,0.0056281072535675,0.000330476048697024,0.00174251007494795,0.0193483712086389,0.00512556019127712,0.210175996511414
"3",3,0.00219329384670088,0.00175747936756188,0.00386248189536444,0.00101506914158194,0.0011101541183091,0.00205610861537222,0.00565707218602818,0.000331932396177783,0.00175851478512017,0.0197421063522166,0.00515260404672571,0.215328600558139
"4",4,0.00227141906481666,0.00182088998454075,0.00399408909451425,0.00115973910247199,0.00113459112075713,0.00208878097061075,0.00573933572907455,0.000336503650919847,0.00179144514378984,0.0203367938614957,0.00508871356427038,0.22041731412241
"5",5,0.00232512373118813,0.0018647620061416,0.00408247274756309,0.00129706536430409,0.00114611640178462,0.00209708046809202,0.00575426273235253,0.000337114566258653,0.00180371219362268,0.0207077102113074,0.00510763685764227,0.225524950980052
"6",6,0.00239514470334262,0.00192175453486495,0.00419924819390172,0.00144815269589632,0.00116503581816482,0.00211835427215197,0.00580444997268771,0.000339779771278435,0.00182736107523869,0.0212192810375272,0.00502476951992748,0.230549720499979
"7",7,0.00245454191134793,0.00197025923125874,0.00429713047470891,0.00159767016680554,0.00117811198893932,0.00212841761292394,0.00582355799974095,0.000340613499343467,0.00184157586686694,0.0216318787519357,0.00498615237057949,0.235535872870559
"8",8,0.00250027839005584,0.00200782578178219,0.00437089544063957,0.00174195877636892,0.00118412144781188,0.00212526591442599,0.00580622996631939,0.000339306742213637,0.00184453856588255,0.0219204210254999,0.00505182060032564,0.240587693470884
"9",9,0.00257140070032138,0.0020658090210859,0.00448881135825166,0.00190806822679998,0.00120157796017789,0.00214214688197938,0.00584331062023092,0.000341168724475701,0.00186509735404016,0.022427390847363,0.00489456375750671,0.245482257228391
"10",10,0.00262366041853824,0.00210867103079747,0.00457355889838238,0.00206455012446746,0.0012096120057989,0.00214168071189953,0.0058327263723889,0.000340236052503209,0.00187077850604903,0.0227654741208251,0.00489653547195968,0.250378792700351
"11",11,0.0026627957863681,0.00214100627967582,0.00463526967491618,0.00221358192180425,0.00121119462232356,0.00212942551657105,0.00578980315396923,0.000337409111827205,0.00186631369473099,0.0229867997621863,0.00503328130333927,0.25541207400369
