SimDay Temp Diet1 Diet2 Diet3 Diet4 Diet5 Diet6 Diet7 Diet8 Diet9 Diet10
1 12.552 0.11050438653244 0.0885070262156777 0.194896612406511 0.0458062679537279 0.0566755518749515 0.105587329520458 0.290882741129888 0.0170803033047799 0.0900597810615668 0
2 12.6 0.11050438653244 0.0885070262156777 0.194896612406511 0.0458062679537279 0.0566755518749515 0.105587329520458 0.290882741129888 0.0170803033047799 0.0900597810615668 0
3 12.703 0.111097256167634 0.08902187721041 0.195646899396364 0.051416455948125 0.0562328101420876 0.104148391194406 0.286548561997439 0.0168134235656427 0.0890743243778915 0
4 13.35 0.111690125802829 0.0895367282051422 0.196397186386217 0.0570266439425221 0.0557900684092237 0.102709452868355 0.282214382864991 0.0165465438265055 0.0880888676942161 0
5 13.421 0.112282995438023 0.0900515791998745 0.19714747337607 0.0626368319369192 0.0553473266763597 0.101270514542304 0.277880203732542 0.0162796640873684 0.0871034110105407 0
6 13.976 0.112875865073218 0.0905664301946068 0.197897760365922 0.0682470199313163 0.0549045849434958 0.0998315762162522 0.273546024600093 0.0160127843482312 0.0861179543268653 0
7 14.259 0.113468734708412 0.091081281189339 0.198648047355775 0.0738572079257134 0.0544618432106319 0.0983926378902009 0.269211845467645 0.015745904609094 0.0851324976431899 0
8 14.06 0.114061604343606 0.0915961321840713 0.199398334345628 0.0794673959201105 0.0540191014777679 0.0969536995641496 0.264877666335196 0.0154790248699568 0.0841470409595146 0
9 14.811 0.114654473978801 0.0921109831788035 0.20014862133548 0.0850775839145075 0.053576359744904 0.0955147612380982 0.260543487202747 0.0152121451308196 0.0831615842758392 0
10 14.856 0.115247343613995 0.0926258341735358 0.200898908325333 0.0906877719089046 0.0531336180120401 0.0940758229120469 0.256209308070299 0.0149452653916824 0.0821761275921638 0
11 14.347 0.11584021324919 0.0931406851682681 0.201649195315186 0.0962979599033018 0.0526908762791762 0.0926368845859955 0.25187512893785 0.0146783856525452 0.0811906709084884 0
12 14.443 0.116433082884384 0.0936555361630003 0.202399482305039 0.101908147897699 0.0522481345463122 0.0911979462599442 0.247540949805401 0.014411505913408 0.0802052142248131 0
13 14.485 0.117025952519579 0.0941703871577326 0.203149769294891 0.107518335892096 0.0518053928134483 0.0897590079338928 0.243206770672952 0.0141446261742709 0.0792197575411377 0
14 14.209 0.117618822154773 0.0946852381524649 0.203900056284744 0.113128523886493 0.0513626510805844 0.0883200696078415 0.238872591540504 0.0138777464351337 0.0782343008574623 0
15 13.795 0.118211691789968 0.0952000891471971 0.204650343274597 0.11873871188089 0.0509199093477204 0.0868811312817901 0.234538412408055 0.0136108666959965 0.0772488441737869 0
