"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00186893380471853,0.00149689780143732,0.00329623898907147,0.000774710265656157,0.000958539820218635,0.00178577281574979,0.00491962903162441,0.000288875014312465,0.00152315916637482,0.0169127567091636,0.00503394122106171,0.205033941221062
"2",2,0.00214301890401222,0.00171642263506365,0.0037796429428843,0.000888323995339957,0.0010991127399969,0.00204766209095313,0.00564110830939046,0.000331239455889476,0.00174653531287178,0.0193930663864019,0.00563062248884822,0.21066456370991
"3",3,0.00220787138839618,0.00176836537431262,0.00389402328478022,0.000915206641091621,0.00113237431863879,0.00210962886760103,0.00581182070388126,0.000341263493288401,0.00179938932824793,0.019979943400238,0.00573464807510208,0.216399211785012
"4",4,0.00221473453789408,0.00177386232309081,0.00390612782315697,0.000918051553178574,0.00113589429461078,0.00211618663105571,0.00582988669928089,0.000342324307964892,0.00180498271472398,0.0200420508849567,0.00582200196246553,0.222221213747478
"5",5,0.00229598029349069,0.00183893503600425,0.00404942098132982,0.000951729536177638,0.00117756366340623,0.0021938172359349,0.00604375140487947,0.000354882199930645,0.00187119705417976,0.0207772774053334,0.00593547893951746,0.228156692686995
"6",6,0.00234803489695158,0.00188062748186754,0.00414122969764457,0.000973307205527936,0.00120426145768711,0.00224355559240339,0.00618077570064068,0.000362928110535841,0.00191362094646171,0.0212483410897203,0.00603511113838695,0.234191803825382
"7",7,0.00237639251180918,0.00190334013826402,0.00419124402961003,0.000985062001382254,0.00121880552713398,0.00227065139301673,0.0062554219748794,0.000367311254752705,0.00193673207051426,0.0215049609013625,0.00613983633485098,0.240331640160233
"8",8,0.00238707928727275,0.00191189956966576,0.0042100922979979,0.000989491882546314,0.00122428656654036,0.00228086264451355,0.00628355297165004,0.000368963074847778,0.0019454416673792,0.0216016699624136,0.00622811176946021,0.246559751929693
"9",9,0.00242951267845913,0.00194588603286422,0.00428493207997087,0.00100708136788586,0.00124604982806217,0.00232140789885556,0.00639525117233736,0.00037552186599134,0.00198002438431797,0.0219856673087445,0.00632992816391086,0.252889680093604
"10",10,0.00244620339116419,0.00195925423835633,0.00431436949387762,0.00101400000055283,0.00125461017017554,0.00233735593347773,0.00643918644418862,0.000378101695121396,0.001993627119731,0.0221367084866452,0.00640482305847243,0.259294503152076
