"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00644364615103756,0.00370997808696103,0.00709451949962723,0.0156860477010107,0.000781048018307583,0.000455611344012756,6.50873348589653e-05,0.000520698678871723,0.0347566368146875,0.0106772012162893,0.210677201216289
"2",2,0.00631325026562212,0.00363490166808547,0.00695095231265467,0.0153686193334842,0.000765242456439045,0.000446391432922776,6.37702047032538e-05,0.000510161637626031,0.0340532893115376,0.0105617909951626,0.221238992211452
"3",3,0.00651542227683385,0.00375130373514677,0.00717354573914031,0.0158607754415855,0.000789748154767739,0.000460686423614514,6.5812346230645e-05,0.00052649876984516,0.0351437928871645,0.0108788890938056,0.232117881305258
"4",4,0.00656167177369995,0.00377793223334241,0.00722446690235652,0.0159733626006231,0.000795354154387872,0.000463956590059592,6.62795128656561e-05,0.000530236102925249,0.0353932598702604,0.0109317014487913,0.243049582754049
"5",5,0.00666018170170693,0.00383465007067976,0.00733292732814199,0.0162131695970846,0.000807294751722052,0.00047092193850453,6.72745626435044e-05,0.000538196501148036,0.0359246164516314,0.0110592349988392,0.254108817752888
"6",6,0.00695166939664584,0.00400247631928095,0.00765385822458988,0.016922750753451,0.000842626593532828,0.000491532179560816,7.02188827944024e-05,0.00056175106235522,0.0374968834122109,0.0115295770909064,0.265638394843795
"7",7,0.00725143195907795,0.00417506688552974,0.00798389983373231,0.0176524757791696,0.000878961449585206,0.000512727512258036,7.32467874654339e-05,0.000585974299723472,0.0391137845065417,0.0120087253965721,0.277647120240367
"8",8,0.00758092967588911,0.00436477769217859,0.00834668014820116,0.01845458638272,0.000918900566774437,0.000536025330618421,7.65750472312031e-05,0.000612600377849626,0.0408910752214625,0.0125320592013624,0.290179179441729
"9",9,0.00815826987860084,0.00469718568767928,0.00898233754310599,0.0198600307145738,0.000988881197406162,0.000576847365153594,8.24067664505135e-05,0.000659254131604109,0.0440052132845743,0.0134165134418513,0.30359569288358
"10",10,0.00854320318182012,0.00491881395316917,0.0094061529981656,0.0207970905739258,0.00103553977961456,0.000604064871441826,8.62949816345467e-05,0.000690359853076374,0.046081520192848,0.0139798443844085,0.317575537267989
"11",11,0.0088179958806407,0.00507702793127799,0.00970870253525089,0.0214660303761052,0.00106884798553221,0.000623494658227119,8.90706654610172e-05,0.000712565323688138,0.0475637353561832,0.0144013119501857,0.331976849218175
"12",12,0.00900790431936123,0.00518636915357163,0.00991779364454926,0.0219283327370309,0.0010918671902256,0.000636922527631601,9.09889325188003e-05,0.000727911460150404,0.0485880899650395,0.0147132822313556,0.34669013144953
"13",13,0.00922448340295107,0.00531106620169911,0.0101562494032492,0.022455560607184,0.0011181192003577,0.000652236200208661,9.31766000298088e-05,0.000745412800238471,0.049756304415918,0.0150529901229195,0.36174312157245
