"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00601118183964271,0.00346098348343066,0.00661837192445512,0.0146332810439787,0.000728628101774874,0.000425033059368676,6.07190084812395e-05,0.000485752067849917,0.0324239505289819,0.0102543249009592,0.210254324900959
"2",2,0.00632731909232618,0.00364300190164236,0.0069664422329652,0.0154028676894001,0.000766947768766809,0.000447386198447305,6.39123140639008e-05,0.000511298512511207,0.0341291757101231,0.010780326411695,0.221034651312654
"3",3,0.00702654006285936,0.0040455836725554,0.00773629158436032,0.0171050116681728,0.000851701825801134,0.000496826065050661,7.09751521500945e-05,0.000567801217200757,0.0379007312481505,0.0118787969583028,0.232913448270957
"4",4,0.00742375853962052,0.00427428521978152,0.00817363313958221,0.0180719778590763,0.000899849519954002,0.000524912219973167,7.49874599961669e-05,0.000599899679969336,0.0400433036379532,0.0124553087711338,0.245368757042091
"5",5,0.00772777379207492,0.00444932430452799,0.00850835700339563,0.0188120553928289,0.000936699853584838,0.000546408247924488,7.80583211320699e-05,0.00062446656905656,0.0416831434845254,0.0129233048722576,0.258292061914348
"6",6,0.00792640468414607,0.00456368754541745,0.00872705162193862,0.0192955912008001,0.000960776325351039,0.000560452856454772,8.00646937792533e-05,0.000640517550234027,0.0427545464781213,0.0132811544195094,0.271573216333858
"7",7,0.00839623518589119,0.00483419601611918,0.00924433975012264,0.0204393199979776,0.00101772547707772,0.000593673194962002,8.48104564231433e-05,0.000678483651385148,0.0452887837299586,0.0139155194279109,0.285488735761769
"8",8,0.00860925443907176,0.00495684346492012,0.00947887609958408,0.0209578820183464,0.00104354599261476,0.000608735162358609,8.69621660512299e-05,0.00069569732840984,0.0464377966713568,0.0143086973424313,0.2997974331042
"9",9,0.0084160657912067,0.00484561363736145,0.00926617344688416,0.0204875945018264,0.00102012918681293,0.00059507535897421,8.50107655677444e-05,0.000680086124541956,0.0453957488131756,0.0141174728909675,0.313914905995168
"10",10,0.00866732556341236,0.00499027835469198,0.0095428129940601,0.0210992470786099,0.00105058491677726,0.000612841201453399,8.75487430647714e-05,0.000700389944518172,0.046751028796588,0.0145105954411274,0.328425501436295
"11",11,0.0087110618842908,0.00501545987277351,0.00959096712512827,0.0212057163041827,0.00105588628900494,0.000615933668586217,8.79905240837455e-05,0.000703924192669965,0.0469869398607202,0.014550455717105,0.3429759571534
"12",12,0.00882474273707797,0.0050809124849843,0.00971613089233839,0.0214824545417757,0.00106966578631248,0.00062397170868228,8.91388155260401e-05,0.000713110524208322,0.0476001274909055,0.0146913953684664,0.357667352521866
"13",13,0.00919392363721984,0.00529347118506598,0.0101226027924946,0.0223811676421211,0.00111441498632968,0.000650075408692311,9.28679155274731e-05,0.000742943324219786,0.0495914668916707,0.0152877270932038,0.37295507961507
"14",14,0.00957287728786063,0.00551165662028341,0.0105398345896648,0.0233036709734789,0.00116034876216492,0.000676870111262872,9.66957301804104e-05,0.000773565841443284,0.0516355199163392,0.0158938484902102,0.38884892810528
"15",15,0.0099898662179267,0.00575174115577599,0.0109989436136769,0.0243187652375792,0.0012108928749002,0.000706354177025119,0.000100907739575017,0.000807261916600138,0.0538847329330592,0.0165565944673467,0.405405522572627
"16",16,0.0107315793164434,0.00617878809128563,0.0118155772271953,0.0261243496491199,0.00130079749290223,0.000758798537526302,0.000108399791075186,0.000867198328601491,0.0578854884341495,0.0176957784209104,0.423101300993537
"17",17,0.0112177867690908,0.00645872571553717,0.0123508965437465,0.027307945569201,0.00135973172958677,0.000793176842258948,0.000113310977465564,0.000906487819724514,0.0605080619666113,0.0184067119462081,0.441508012939746
"18",18,0.0115581908776698,0.0066547159598705,0.0127256849057173,0.0281366060759437,0.00140099283365694,0.000817245819633216,0.000116749402804745,0.000933995222437964,0.0623441810977341,0.0189273123263846,0.46043532526613
"19",19,0.0117868150660848,0.0067863480683519,0.0129774024464975,0.028693155867944,0.00142870485649513,0.000833411166288827,0.000119058738041261,0.00095246990433009,0.0635773661140335,0.019301785047328,0.479737110313458
"20",20,0.0120500953218422,0.00693793367015158,0.0132672766674828,0.0293340704299391,0.00146061761476875,0.000852026941948436,0.000121718134564062,0.000973745076512501,0.0649974838572094,0.019712668323543,0.499449778637001
"21",21,0.0121977429237338,0.00702294289548309,0.0134298381685554,0.0296934954002004,0.00147851429378591,0.000862466671375113,0.000123209524482159,0.000985676195857275,0.0657938860734731,0.0199430309965248,0.519392809633526
"22",22,0.0120840070409326,0.00695745859932487,0.013304613812744,0.0294166232006542,0.00146472812617365,0.000854424740267963,0.000122060677181138,0.000976485417449103,0.0651804016147276,0.0197115676498441,0.53910437728337
"23",23,0.012599797159319,0.00725442866748669,0.0138725039430886,0.0306722334888472,0.00152724814052351,0.000890894748638713,0.000127270678376959,0.00101816542701567,0.0679625422532963,0.0205220056022502,0.55962638288562
"24",24,0.0133622920043887,0.00769344085101172,0.0147120184694785,0.0325284078086635,0.00161967175810772,0.000944808525562838,0.000134972646508977,0.00107978117207182,0.0720753932357939,0.0216927683888473,0.581319151274467
"25",25,0.0143623634204314,0.00826923954509687,0.015813107200273,0.0349629250941815,0.00174089253580986,0.00101552064588909,0.000145074377984155,0.00116059502387324,0.077469717843539,0.0230302324723014,0.604349383746769
"26",26,0.0150090749958587,0.00864158863397927,0.0165251431772586,0.0365372431717369,0.00181928181767984,0.00106124772697991,0.000151606818139987,0.0012128545451199,0.0809580408867531,0.0238276268233595,0.628177010570128
"27",27,0.0155257655438591,0.00893907713131281,0.0170940246897034,0.0377950454148489,0.00188191097501322,0.00109778140209104,0.000156825914584435,0.00125460731667548,0.0837450383880884,0.0244992729607842,0.652676283530913
"28",28,0.0161113894641953,0.00927625453999126,0.0177388025413868,0.0392206551603139,0.00195289569262973,0.00113918915403401,0.000162741307719144,0.00130193046175316,0.0869038583220232,0.0251829215652212,0.677859205096134
"29",29,0.0164147315017743,0.00945090601617312,0.0180727851888223,0.0399590938578547,0.00198966442445749,0.00116063758093354,0.000165805368704791,0.00132644294963833,0.0885400668883586,0.0257676295780638,0.703626834674198
"30",30,0.0165207760226879,0.00951196195245671,0.0181895412775049,0.0402172426410889,0.00200251830578035,0.00116813567837187,0.000166876525481696,0.00133501220385357,0.0891120646072259,0.0261617239873038,0.729788558661501
"31",31,0.0167613411307881,0.00965046913590831,0.0184544058914738,0.0408028607325246,0.00203167771282279,0.00118514533247996,0.000169306476068566,0.00135445180854853,0.0904096582206146,0.0265948559576104,0.756383414619112
