"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00498615337977165,0.00287081558229278,0.00548980523631425,0.0121380097426765,0.000604382227851109,0.000352556299579813,5.03651856542591e-05,0.000402921485234074,0.0268950091393744,0.00749911765620699,0.207499117656207
"2",2,0.00526847579429652,0.00303336485126164,0.00580064506644769,0.0128252794588431,0.000638603126581396,0.000372518490505814,5.32169272151164e-05,0.000425735417720931,0.0284178391328722,0.00790847172252243,0.215407589378729
"3",3,0.00541618055039101,0.00311840698355847,0.00596326949487497,0.013184843562063,0.000656506733380729,0.000382962261138758,5.47088944483941e-05,0.000437671155587153,0.0292145496354425,0.00811345793189465,0.223521047310624
"4",4,0.00573371695772237,0.00330123097565834,0.00631288028678525,0.0139578362304151,0.000694995994875438,0.000405414330344005,5.79163329062866e-05,0.000463330663250293,0.0309273217719571,0.00853574819136705,0.232056795501991
"5",5,0.00590283508728357,0.00339860201995116,0.00649908105569606,0.0143695278387408,0.000715495162094978,0.000417372177888737,5.96245968412482e-05,0.000476996774729986,0.0318395347132266,0.0087651707216626,0.240821966223654
"6",6,0.00575152489732458,0.00331148403179295,0.00633248700816546,0.0140011868712649,0.00069715453300904,0.000406673477588606,5.80962110840867e-05,0.000464769688672694,0.0310233767189023,0.00856567796740076,0.249387644191054
"7",7,0.00572274283228957,0.0032949125398031,0.00630079766383398,0.0139311214402201,0.000693665797853281,0.00040463838208108,5.78054831544401e-05,0.000462443865235522,0.0308681280044711,0.00848640771949202,0.257874051910546
"8",8,0.0059516058270746,0.00342668214286115,0.00655277813283973,0.0144882525689392,0.000721406766918133,0.000420820614035578,6.01172305765112e-05,0.00048093784461209,0.032102601127857,0.00882238971808347,0.26669644162863
"9",9,0.00619074109498795,0.00356436608499307,0.00681606847832008,0.015070389938304,0.000750392859998539,0.000437729168332481,6.25327383332116e-05,0.000500261906665694,0.0333924822699351,0.00916660435061299,0.275863045979243
"10",10,0.00679455581212283,0.0039120169827374,0.00748087458102414,0.0165402823305213,0.000823582522681555,0.000480423138230906,6.86318768901296e-05,0.000549055015121037,0.0366494222593293,0.00994181231741125,0.285804858296654
"11",11,0.00709102052674222,0.00408270878812432,0.00780728522641316,0.0172619792620695,0.000859517639605117,0.000501385289769651,7.16264699670931e-05,0.000573011759736746,0.0382485349624278,0.0102699006655242,0.296074758962178
"12",12,0.00729208862665237,0.00419847526989077,0.00802866323540515,0.0177514480709417,0.000883889530503317,0.000515602226126935,7.36574608752765e-05,0.000589259687002213,0.0393330841073977,0.0105234098794519,0.30659816884163
"13",13,0.00739110124903554,0.00425548253732351,0.00813767713277652,0.0179924787981573,0.000895891060489156,0.000522603118618674,7.46575883740964e-05,0.000597260706992772,0.0398671521917675,0.0107117084397282,0.317309877281359
