"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00549717153387562,0.00316503815586779,0.00605244138578226,0.0133820034309498,0.000666323822287954,0.00038868889633464,5.55269851906629e-05,0.000444215881525304,0.029651410091814,0.00815602152204663,0.208156021522047
"2",2,0.00567220879228611,0.00326581718343747,0.00624515917534533,0.0138081042317268,0.000687540459671043,0.000401065268141442,5.72950383059203e-05,0.000458360306447363,0.0305955504553615,0.00838569616344698,0.216541717685494
"3",3,0.005768303877451,0.00332114465671422,0.00635096083476929,0.0140420326713706,0.000699188348781939,0.000407859870122797,5.82656957318283e-05,0.000466125565854627,0.0311138815207963,0.00856089498961995,0.225102612675114
"4",4,0.00606006411368292,0.00348912782302957,0.00667219180193373,0.0147522772868443,0.00073455322590096,0.00042848938177556,6.121276882508e-05,0.000489702150600641,0.0326876185525928,0.00886397077100253,0.233966583446116
"5",5,0.00616289583822021,0.00354833396746013,0.00678541056935358,0.0150026050203139,0.000747017677360025,0.000435760311793347,6.22514731133354e-05,0.000498011784906684,0.0332422866425212,0.00906034677342527,0.243026930219541
"6",6,0.0059771353698558,0.00344138097052305,0.006580886417316,0.0145504002437904,0.000724501256952218,0.000422625733222127,6.03751047460182e-05,0.000483000837968147,0.0322403059343738,0.00891915348304259,0.251946083702584
"7",7,0.00611123855938212,0.00351859189782608,0.00672853538356215,0.0148768534627383,0.000740756189016014,0.000432107776926008,6.17296824180012e-05,0.000493837459344011,0.0329636504112127,0.00910383723200103,0.261049920934585
"8",8,0.00609907138326695,0.00351158655400219,0.00671513919975858,0.0148472343774479,0.000739281379789933,0.000431247471544127,6.16067816491611e-05,0.00049285425319329,0.0328980214006521,0.00907098505580342,0.270120905990388
"9",9,0.00613762492841432,0.0035337840496931,0.00675758704239557,0.014941086946948,0.000743954536777492,0.00043397347978687,6.19962113981244e-05,0.000495969691184996,0.0331059768865985,0.00909863767032111,0.279219543660709
"10",10,0.00635365864127121,0.00365816709648949,0.00699544234240973,0.015466987197438,0.000770140441366207,0.000449248590796954,6.41783701138506e-05,0.000513426960910806,0.0342712496407963,0.00940934192944707,0.288628885590157
"11",11,0.00657389288771396,0.00378496863232017,0.00723792247233155,0.0160031129892835,0.000796835501541086,0.0004648207092323,6.64029584617572e-05,0.000531223667694058,0.0354591798185784,0.00972172777341373,0.29835061336357
"12",12,0.00681758101019396,0.00392527391496017,0.00750622555667821,0.0165963335702702,0.000826373455781086,0.000482051182538966,6.88644546484239e-05,0.000550915637187392,0.0367736187822584,0.010063708505296,0.308414321868866
"13",13,0.00727865172359142,0.00419073887115871,0.00801386906940875,0.0177187380341973,0.000882260814980777,0.00051465214207212,7.35217345817315e-05,0.000588173876653853,0.0392606062666447,0.0106700836189968,0.319084405487863
"14",14,0.00756051410804989,0.00435302327433177,0.00832420240179232,0.0184048878791922,0.000916425952490895,0.000534581805619688,7.63688293742413e-05,0.000610950634993931,0.0407809548858449,0.0110164193246659,0.330100824812529
"15",15,0.00774128292931885,0.00445710229263814,0.00852323069995714,0.0188449412723823,0.000938337324765921,0.000547363439446787,7.81947770638268e-05,0.000625558216510615,0.0417560109520836,0.0112602755803303,0.341361100392859
"16",16,0.00784628617638846,0.00451755870761761,0.00863884033561964,0.0191005552374709,0.000951064991077389,0.00055478791146181,7.92554159231158e-05,0.000634043327384927,0.0423223921029439,0.0114270122102987,0.352788112603158
"17",17,0.00797435290889173,0.00459129409905889,0.0087798431017091,0.0194123136468981,0.000966588231380816,0.000563843134972142,8.05490192817347e-05,0.000644392154253879,0.0430131762964464,0.0116105891016777,0.364398701704836
"18",18,0.00802603154034296,0.00462104846262172,0.00883674179694327,0.0195381171840672,0.000972852307920358,0.000567497179620208,8.10710256600299e-05,0.00064856820528024,0.043291927702456,0.0116927092147016,0.376091410919537
"19",19,0.00790767675430209,0.00455290479793152,0.00870643198200939,0.0192500009877455,0.000958506273248738,0.000559128659395097,7.98755227707282e-05,0.000639004182165827,0.0426535291595689,0.0115049767040382,0.387596387623576
"20",20,0.00820277488335674,0.00472280978132662,0.00903133800288775,0.0199683711806968,0.000994275743437181,0.000579994183671688,8.28563119530985e-05,0.000662850495624788,0.0442452705829546,0.0119171805712002,0.399513568194776
"21",21,0.00865465783903001,0.00498298481641123,0.00952886570155831,0.0210684094869317,0.00104904943503394,0.000611945503769798,8.74207862528284e-05,0.000699366290022628,0.0466826998590104,0.0125211879266844,0.41203475612146
"22",22,0.00925416227196675,0.00532815403537481,0.010188926137822,0.022527809167111,0.00112171663902627,0.000654334706098658,9.34763865855227e-05,0.000747811092684183,0.0499163904366692,0.0131659605809591,0.425200716702419
"23",23,0.00961912286874805,0.00553828286382465,0.0105907514413489,0.0234162485996796,0.00116595428712098,0.000680140000820568,9.71628572600813e-05,0.000777302858080652,0.0518849657768835,0.0135094890386589,0.438710205741078
"24",24,0.00989708201794479,0.0056983199497258,0.0108967872722827,0.0240928966295424,0.00119964630520543,0.000699793678036499,9.99705254337858e-05,0.000799764203470287,0.0533842605816417,0.0137990796264035,0.452509285367482
"25",25,0.0102162559746696,0.00588208677329463,0.011248201022616,0.0248698756555088,0.00123833405753571,0.000722361533562495,0.000103194504794642,0.00082555603835714,0.0551058655603391,0.0140731357739365,0.466582421141418
"26",26,0.0103541745294936,0.0059614944260721,0.011400050744594,0.0252056167839188,0.00125505145812044,0.000732113350570255,0.000104587621510037,0.000836700972080294,0.0558497898863596,0.0143669422649171,0.480949363406335
"27",27,0.0103684539561935,0.00596971591417203,0.0114157725376272,0.0252403778125519,0.00125678229772042,0.00073312300700358,0.000104731858143369,0.000837854865146951,0.055926812248559,0.014582795430063,0.495532158836398
"28",28,0.0104689410570446,0.00602757212375296,0.0115264098506855,0.0254849979267449,0.00126896255236904,0.000740228155548605,0.000105746879364087,0.000845975034912694,0.0564688335804224,0.014784211808423,0.510316370644821
"29",29,0.0103314751786533,0.00594842510286102,0.0113750585300325,0.0251503587682369,0.00125230002165495,0.000730508345965385,0.000104358335137912,0.0008348666811033,0.0557273509636453,0.0147052168732846,0.525021587518106
"30",30,0.0106641341239782,0.00613995601077532,0.0117413193890265,0.025960164887664,0.00129262231805796,0.000754029685533808,0.00010771852650483,0.00086174821203864,0.0575216931535792,0.0151157229008089,0.540137310418915
"31",31,0.0108778608760292,0.00626301080741077,0.0119766347018908,0.0264804492032631,0.00131852859103384,0.000769141678103074,0.000109877382586154,0.00087901906068923,0.0586745223010061,0.0153902588992994,0.555527569318214
"32",32,0.0119292878959549,0.00686837787948922,0.0131342664713039,0.0290399836659105,0.00144597429041878,0.000843485002744287,0.000120497857534898,0.000963982860279188,0.0643458559236358,0.0160491356844422,0.571576705002656
"33",33,0.0121856137422105,0.00701595942733334,0.0134164838171813,0.0296639688067953,0.00147704408996491,0.00086160905247953,0.000123087007497076,0.000984696059976608,0.0657284620034386,0.0163428913938869,0.587919596396543
"34",34,0.0121436257540269,0.0069917845250458,0.01337025461807,0.0295617556234392,0.00147195463685174,0.000858640204830182,0.000122662886404312,0.000981303091234497,0.0655019813399027,0.0166853371930526,0.604604933589596
"35",35,0.0124267516028408,0.0071547963773932,0.0136819790374712,0.0302509811745923,0.00150627292155646,0.000878659204241266,0.000125522743463038,0.00100418194770431,0.0670291450092625,0.0169981762570347,0.62160310984663
"36",36,0.012823327388568,0.00738312789038768,0.0141186129833729,0.031216382834797,0.00155434271376582,0.000906699916363396,0.000129528559480485,0.00103622847584388,0.0691682507625793,0.0173048251527292,0.63890793499936
"37",37,0.0131376113234849,0.00756407924685496,0.0144646427703016,0.0319814578682815,0.00159243773617999,0.000928922012771658,0.000132703144681666,0.00106162515745333,0.0708634792600095,0.0175972103655006,0.65650514536486
"38",38,0.0132479946097295,0.00762763326014731,0.0145861758834396,0.0322501686964123,0.00160581752845206,0.000936726891597034,0.000133818127371005,0.00107054501896804,0.0714588800161168,0.0179332849495743,0.674438430314434
