"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)","NA"
"1",1,0.00588433046983224,0.00338794784626706,0.00647870728496683,0.0143244812447432,0.000713252178161484,0.000416063770594198,5.9437681513457e-05,0.000475501452107657,0,0.0317397219281861,0.00887710548766666,0.208877105487667
"2",2,0.00609975572568936,0.00351198056933631,0.0067158926676782,0.0148489003019307,0.000739364330386589,0.000431295859392176,6.16136941988824e-05,0.00049290955359106,0,0.0329017127022033,0.00914056240960101,0.218017667897268
"3",3,0.00638685323423594,0.00367727913486313,0.00703198992456281,0.0155477942368774,0.000774164028392235,0.000451595683228803,6.45136690326863e-05,0.000516109352261491,0,0.0344502992634545,0.00936725123924421,0.227384919136512
"4",4,0.00665208361825502,0.0038299875377832,0.00732401125646261,0.0161934560808026,0.000806313165849092,0.000470349346745304,6.71927638207577e-05,0.000537542110566063,0,0.0358809358802847,0.00954870261034126,0.236933621746853
"5",5,0.00683539843769864,0.0039355324338265,0.00752584272433489,0.0166397073079331,0.000828533143963471,0.000483311000645358,6.90444286636227e-05,0.000552355429308982,0,0.0368697249063746,0.00984268257477231,0.246776304321625
"6",6,0.00709757470461996,0.00408648240569029,0.00781450144246038,0.0172779343819537,0.00086031208540848,0.00050184871648828,7.169267378404e-05,0.000573541390272321,0,0.0382838878006774,0.00999893421442725,0.256775238536053
"7",7,0.00728204346332124,0.00419269169100315,0.00801760340911128,0.0177269946935396,0.000882671934948028,0.000514891962053016,7.35559945790024e-05,0.00058844795663202,0,0.0392789011051873,0.0103184689433206,0.267093707479373
"8",8,0.00734084932909541,0.00422654961372161,0.00808234926132728,0.0178701483667878,0.000889799918678231,0.000519049952562301,7.41499932231859e-05,0.000593199945785488,0,0.0395960963811813,0.010761471275083,0.277855178754456
"9",9,0.00748445524114047,0.00430923180550513,0.00824046082105367,0.0182197344759077,0.000907206695895815,0.000529203905939225,7.56005579913179e-05,0.000604804463930544,0,0.0403706979673638,0.0110624431780627,0.288917621932519
"10",10,0.00765901412741389,0.00440973540669286,0.00843265191806177,0.0186446707546136,0.000928365348777441,0.000541546453453507,7.73637790647868e-05,0.000618910232518295,0,0.0413122580205962,0.011350869568074,0.300268491500593
"11",11,0.00794685157389903,0.00457545999709339,0.00874956385409086,0.0193453659526229,0.000963254736230184,0.000561898596134274,8.02712280191821e-05,0.000642169824153458,0,0.0428648357622433,0.0116462619042953,0.311914753404888
"12",12,0.00826218366733541,0.00475701483876889,0.00909674767413699,0.0201129925639176,0.00100147680816187,0.000584194804761089,8.34564006801557e-05,0.000667651205441247,0,0.0445657179632032,0.0119023186753003,0.323817072080189
