"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)","NA"
"73",73,0.0235590740593812,0.01399559706009,0.0328135936333102,0.0476260661462929,0.0052294106245559,0.00199659494404738,0.000231297209306033,0.0018975669843114,9.43786197262891e-05,0.127443579281021,0.0254976732649923,1.41366620820232
"74",74,0.0238401893257985,0.014189958052125,0.0336412758797415,0.0475774146374617,0.00544240165203392,0.00204140511763566,0.000233633779480532,0.00191981631850325,0.000101492165317982,0.128987586928098,0.0256988245873774,1.4393650327897
"75",75,0.0241695792584286,0.0144137633695488,0.0345484078691365,0.0476090790518765,0.00567032473177523,0.00209089409741182,0.000236432444817958,0.00194594293150443,0.000108966745921528,0.130793390500421,0.026145333917962,1.46551036670766
"76",76,0.0245356445754115,0.0146602490311803,0.0355208540662706,0.0476947530693944,0.00591130271233809,0.00214417606999455,0.000239577365451539,0.00197501073759153,0.000116783627958447,0.132798351255591,0.0270153671454885,1.49252573385315
"77",77,0.0248491183642315,0.0148761015903272,0.0364297673885523,0.047660363882055,0.0061439623326972,0.00219346859046303,0.000242196522546642,0.0019998337969527,0.000124523233159135,0.134519335700985,0.0272033569318122,1.51972909078496
"78",78,0.0251823104879116,0.0151045120962253,0.0373795984726338,0.0476468055601097,0.00638564416195526,0.0022450795701119,0.000244996210261853,0.00202623294437969,0.000132526524569732,0.136347706028159,0.0279587552518529,1.54768784603682
"79",79,0.0254988078460528,0.0153236662804585,0.0383167203119539,0.0475845832805538,0.00662726078736538,0.00229578302995457,0.000247621758428038,0.00205127790754409,0.000140607680239574,0.138086328882551,0.0286315820190668,1.57631942805588
"80",80,0.024788700115011,0.0149254335489334,0.0377041268373371,0.0456165344595184,0.00659962382463967,0.00225371698094837,0.000240284673179843,0.00199374291902492,0.000142931067172369,0.134265094425765,0.0255745708374514,1.60189399889333
"81",81,0.0257456650606059,0.0155312504890756,0.0396318821645503,0.0467096138210496,0.00701744193685801,0.00236344235751443,0.000249102489163754,0.00207028552998105,0.000154931233342037,0.139473615082141,0.0272348606483313,1.62912885954167
"82",82,0.026463123718272,0.0159945211725122,0.0412218364260242,0.0473244743692812,0.00738064265429269,0.00245266730091889,0.000255572979154628,0.00212754088909159,0.000165914111709121,0.143386293621257,0.0291851686960065,1.65831402823767
"83",83,0.0267898258402709,0.0162228284978489,0.0422224412947712,0.0472131870004352,0.00764153645242753,0.0025066063500356,0.000258250890232951,0.00215336338666423,0.000174712529601235,0.145182752242288,0.0301044391672794,1.68841846740495
"84",84,0.0271308298916274,0.0164605766017768,0.0432580222200983,0.0471095142515864,0.00791080345678326,0.00256248192971158,0.0002610545995923,0.00218032426330909,0.000183774933141372,0.147057382147626,0.0305784340555497,1.7189969014605
"85",85,0.0274535244578896,0.016687992052431,0.0442767785004373,0.0469565533977633,0.00817900240498455,0.00261722333810717,0.000263670128140657,0.00220580258026557,0.000192883110280641,0.1488334299703,0.0312538206870988,1.7502507221476
"86",86,0.0277899321843603,0.0169245142735506,0.0453299419826537,0.0468096616015707,0.00845553060421041,0.00267386346681337,0.000266405430748552,0.00223237162743511,0.000202256362893376,0.150684477534236,0.0318153386001145,1.78206606074772
"87",87,0.0282031636778466,0.0172086992551981,0.0465223791406509,0.046772423265326,0.00876025434665844,0.00273856714502889,0.000269863644657591,0.00226509936131396,0.000212380408106436,0.152952830244787,0.0317386878074046,1.81380474855512
"88",88,0.0285163840997149,0.0174327101386172,0.0475633860476949,0.0465501689165303,0.00903858940864219,0.00279421124263479,0.000272351751298028,0.0022897826333278,0.000221937245887148,0.154679521484347,0.0325850228919428,1.84638977144706
"89",89,0.0289355556912549,0.0177223482721323,0.0487947717263647,0.0464815473037252,0.00935522327698295,0.00286089435330973,0.000275838508045683,0.00232296116398921,0.000232506199247492,0.156981646495052,0.0324294209619469,1.87881919240901
"90",90,0.0292668839014374,0.0179590626491124,0.0498920245563308,0.046252012323984,0.00964829017017649,0.00291956591640316,0.000278474277207285,0.00234907496465229,0.000242561493988042,0.158807950253292,0.0319412050382737,1.91076039744728
"91",91,0.0296185174898091,0.0182090377904674,0.0510366569234718,0.0460365110164983,0.0099524584069744,0.00298087727343555,0.000281290861801693,0.0023768070495165,0.000252960310205926,0.160745117122181,0.0323160935889863,1.94307649103627
"92",92,0.0300091750000002,0.0184838740012327,0.0522623964963278,0.0458620540858241,0.01027452646567,0.00304678318617972,0.00028446460431338,0.0024076582040053,0.000263882738996516,0.16289481478255,0.0336741925375002,1.97675068357377
