"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00542936162813012,0.00312599608892341,0.00597778199460793,0.0132169308321148,0.000658104439773348,0.000383894256534453,5.4842036647779e-05,0.000438736293182233,0.029285647569914,0.00864338743984218,0.208643387439842
"2",2,0.00566822891091634,0.0032635257365882,0.00624077728575638,0.0137984158336448,0.00068705804980804,0.000400783862388023,5.72548374840034e-05,0.000458038699872028,0.0305740832164579,0.00900715467943709,0.217650542119279
"3",3,0.00609158024090907,0.00350727347203857,0.00670689137635445,0.0148289983642332,0.000738373362534433,0.000430717794811752,6.15311135445361e-05,0.000492248908356289,0.0328576146327823,0.0096229842267223,0.227273526346002
"4",4,0.00637005889860704,0.00366760966889497,0.00701349919139564,0.015506911056205,0.000772128351346307,0.000450408204952012,6.4344029278859e-05,0.000514752234230873,0.0343597116349108,0.0100087056092848,0.237282231955286
"5",5,0.00656579290862086,0.00378030500799384,0.00722900431353207,0.0159833948583599,0.000795853685893437,0.000464247983437838,6.63211404911198e-05,0.000530569123928959,0.035415489022258,0.0102968010973402,0.247579033052627
"6",6,0.00669810993180327,0.0038564875364928,0.0073746866925915,0.0163054999349959,0.000811892112945851,0.000473603732551746,6.76576760788209e-05,0.000541261408630568,0.0361291990260904,0.0105099099518749,0.258088943004502
"7",7,0.00685024975307055,0.00394408319116185,0.00754219417257265,0.0166758605100001,0.000830333303402491,0.000484361093651453,6.91944419502076e-05,0.000553555535601662,0.0369498320014109,0.0107413534210793,0.268830296425581
"8",8,0.00693673523072694,0.00399387786011552,0.00763741555706301,0.0168863958646989,0.000840816391603265,0.000490476228435237,7.00680326336054e-05,0.000560544261068844,0.0374163294263454,0.0108765906417235,0.279706887067304
"9",9,0.00687458872474402,0.00395809653848899,0.00756899162623333,0.016735109925892,0.000833283481787153,0.000486082031042506,6.94402901489295e-05,0.000555522321191437,0.0370811149395284,0.0107596078809518,0.290466494948256
"10",10,0.00717060625728425,0.00412853087540609,0.00789490991963621,0.0174557182626819,0.000869164394822333,0.00050701256364636,7.24303662351944e-05,0.000579442929881556,0.0386778155695939,0.0112065561199747,0.301673051068231
"11",11,0.00760727757951331,0.00437994769729556,0.00837568945623185,0.0185187262289163,0.000922094252062219,0.000537888313702961,7.68411876718517e-05,0.000614729501374814,0.0410331942167688,0.0118456646815659,0.313518715749797
"12",12,0.00817950144718881,0.00470940992413902,0.00900571371458164,0.0199117156441667,0.00099145472087137,0.000578348587174966,8.26212267392809e-05,0.000660969813914248,0.0441197350787761,0.0125571022005959,0.326075817950393
"13",13,0.00855040249439189,0.00492295901192261,0.00941407951402745,0.0208146161732166,0.00103641242356265,0.00060457391374488,8.63677019635544e-05,0.000690941615708436,0.0461203528485381,0.0129803998713638,0.339056217821757
"14",14,0.0088471023187936,0.00509378618354784,0.00974074901766166,0.0215368854427198,0.00107237603864165,0.000625552689207627,8.9364669886804e-05,0.000714917359094433,0.0477207337195534,0.0133436312191508,0.352399849040907
"15",15,0.00918308221849599,0.00528722915610377,0.0101106662809704,0.0223547759056317,0.00111310087496921,0.000649308843732039,9.27584062474343e-05,0.000742067249979475,0.04953298893613,0.0137052628943726,0.36610511193528
"16",16,0.0093579853181066,0.00538793094072806,0.0103032363603396,0.0227805501178151,0.00113430125067959,0.000661675729563092,9.4525104223299e-05,0.000756200833786393,0.0504764056552418,0.0140450526531313,0.380150164588411
"17",17,0.00942074454555973,0.00542406504138289,0.0103723349036971,0.0229333276311101,0.00114190842976482,0.000666113250696142,9.51590358137347e-05,0.000761272286509878,0.0508149251245344,0.014293820384762,0.394443984973173
"18",18,0.00956072410025321,0.00550465933044883,0.0105264538073495,0.0232740859410205,0.00115887564851554,0.000676010794967398,9.65729707096284e-05,0.000772583765677028,0.0515699663589416,0.0145492562800649,0.408993241253238
"19",19,0.00948197142786104,0.00545931688270789,0.0104397463195642,0.0230823748900456,0.00114932987004376,0.000670442424192194,9.57774891703136e-05,0.00076621991336251,0.0511451792169475,0.0145165204757616,0.423509761729
"20",20,0.00983329093230478,0.00566159174890277,0.0108265526426386,0.023937607219045,0.00119191405240058,0.00069528319723367,9.93261710333816e-05,0.000794609368267054,0.0530401753318259,0.0149970920755116,0.438506853804511
"21",21,0.010077123923871,0.00580198044101664,0.0110950152293125,0.0245311804611405,0.00122146956652982,0.000712523913809058,0.000101789130544151,0.000814313044353212,0.0543553957105769,0.0153391245889284,0.45384597839344
"22",22,0.0111016454268687,0.00639185645789413,0.0122230237528151,0.0270252176553067,0.0013456539911356,0.000784964828162434,0.000112137832594634,0.00089710266075707,0.0598816026055344,0.0161956012954324,0.470041579688872
"23",23,0.0113944385278055,0.00656043430388806,0.0125453919144526,0.0277379766181933,0.00138114406397643,0.000805667370652916,0.000115095338664703,0.000920762709317621,0.0614609108469512,0.0165719501689307,0.486613529857803
"24",24,0.0114084632989326,0.00656850917211274,0.0125608333291279,0.0277721177277047,0.00138284403623426,0.000806659021136649,0.000115237003019521,0.000921896024156173,0.0615365596124245,0.0169254672282147,0.503538997086018
"25",25,0.0117270937766682,0.00675196308353624,0.0129116487036044,0.028547773739162,0.00142146591232341,0.000829188448855325,0.000118455492693618,0.000947643941548945,0.0632552330983921,0.0173256900664836,0.520864687152501
"26",26,0.0121550006774512,0.00699833372338099,0.0133827785236584,0.0295894460935933,0.00147333341544862,0.00085944449234503,0.000122777784620719,0.000982222276965752,0.0655633369874639,0.0177472229722409,0.538611910124742
"27",27,0.0125076139648337,0.0072013534949043,0.013771009314817,0.0304478279345953,0.00151607441997985,0.000884376744988244,0.000126339534998321,0.00101071627998657,0.0674653116891033,0.0181400413313496,0.556751951456092
"28",28,0.0126672695197398,0.00729327639015322,0.0139467916934509,0.0308364843864373,0.0015354266084533,0.00089566552159776,0.000127952217371109,0.00102361773896887,0.0683264840761722,0.0185274445352389,0.575279395991331
"29",29,0.0129548128054138,0.00745883161523828,0.0142633797554557,0.0315364634960074,0.00157028034005016,0.000915996865029259,0.00013085669500418,0.00104685356003344,0.0698774751322323,0.0189250985997015,0.594204494591032
"30",30,0.0132783965029926,0.00764513738051091,0.0146196486750121,0.0323241773456689,0.00160950260642334,0.000938876520413616,0.000134125217201945,0.00107300173761556,0.0716228659858389,0.0193352163144832,0.613539710905515
"31",31,0.0132967311082595,0.00765569366839186,0.014639835260609,0.0323688100716217,0.00161172498281933,0.000940172906644611,0.000134310415234945,0.00107448332187956,0.0717217617354605,0.0195918481300326,0.633131559035548
"32",32,0.0137376551168662,0.00790955900668057,0.0151252970478628,0.0334421705370178,0.0016651703171959,0.00097134935169761,0.000138764193099659,0.00111011354479727,0.0741000791152179,0.0200872620039384,0.653218821039486
"33",33,0.0143467065881943,0.00826022500532399,0.0157958688698301,0.0349248109874225,0.00173899473796294,0.00101441359714505,0.000144916228163578,0.00115932982530863,0.077385265839351,0.0205820436056719,0.673800864645158
"34",34,0.0148751515722879,0.008564481208287,0.0163776921351453,0.0362112275648625,0.00180304867542884,0.00105177839400015,0.000150254056285736,0.00120203245028589,0.0802356660565833,0.020929387767508,0.694730252412666
"35",35,0.0152806859346122,0.00879797068962521,0.016824189564371,0.0371984374771873,0.00185220435571056,0.00108045254083116,0.000154350362975881,0.00123480290380705,0.0824230938291203,0.0212861435929356,0.716016396005602
"36",36,0.0154135373279461,0.00887446088578718,0.016970460290365,0.0375218433942931,0.00186830755490256,0.00108984607369316,0.00015569229624188,0.00124553836993504,0.083139686193164,0.0218337948385757,0.737850190844178
"37",37,0.0155743020100911,0.00896702236944641,0.0171474638292922,0.0379131998427471,0.00188779418304134,0.00110121327344078,0.000157316181920112,0.0012585294553609,0.0840068411453399,0.0222731069418357,0.760123297786013
"38",38,0.0158471312348061,0.00912410586246412,0.0174478515615542,0.038577359874629,0.0019208643920977,0.00112050422872366,0.000160072032674809,0.00128057626139847,0.085478465448348,0.022692846816676,0.782816144602689
"39",39,0.0162641730354669,0.00936422083860219,0.0179070187966252,0.0395925828439145,0.00197141491338993,0.00114999203281079,0.000164284576115827,0.00131427660892662,0.0877279636458519,0.0231436009131517,0.805959745515841
"40",40,0.016638026052037,0.00957946954511222,0.018318634744162,0.0405026694802113,0.00201673043054993,0.00117642608448746,0.000168060869212495,0.00134448695369996,0.0897445041594723,0.0235856327040516,0.829545378219893
"41",41,0.0170269363965338,0.00980338762224674,0.0187468289618402,0.0414494108238853,0.00206387107836773,0.00120392479571451,0.000171989256530644,0.00137591405224515,0.091842262987364,0.0240291020312398,0.853574480251132
"42",42,0.0174609839524798,0.0100532937908217,0.0192247197052556,0.0425060316418954,0.00211648290333089,0.00123461502694302,0.000176373575277574,0.00141098860222059,0.0941834891982246,0.0244663618913601,0.878040842142492
"43",43,0.0180907149157761,0.0104158661636287,0.0199180598567637,0.0440390130777985,0.00219281392918498,0.00127914145869124,0.000182734494098749,0.00146187595278999,0.097580219848732,0.0247623445595531,0.902803186702046
"44",44,0.0186482284822156,0.0107368588230939,0.0205318879248637,0.0453961925678179,0.00226039133117765,0.00131856160985363,0.000188365944264804,0.00150692755411844,0.100587414237406,0.0249352990076768,0.927738485709722
"45",45,0.0189701218673449,0.0109221913781683,0.0208862957933393,0.0461797916164658,0.00229940871119331,0.0013413217481961,0.000191617392599443,0.00153293914079555,0.102323687648103,0.0254602355786939,0.953198721288416
"46",46,0.0195040619129251,0.0112296114044115,0.021474169176857,0.0474795850607572,0.0023641287167182,0.00137907508475228,0.000197010726393183,0.00157608581114547,0.10520372789396,0.0255615753534747,0.978760296641891
"47",47,0.019819590938166,0.0114112796310653,0.0218215698208091,0.0482476910716971,0.00240237465917163,0.00140138521785012,0.000200197888264303,0.00160158310611443,0.106905672333138,0.0261475967277587,1.00490789336965
"48",48,0.0197917316640342,0.0113952394429288,0.0217908964785832,0.0481798720306289,0.0023989977774587,0.00139941537018424,0.000199916481454891,0.00159933185163913,0.106755401096912,0.0271057403012194,1.03201363367087
"49",49,0.0199912902400524,0.0115101368048787,0.0220106124865224,0.0486656661399257,0.00242318669576393,0.00141352557252896,0.000201932224646994,0.00161545779717596,0.107831807961495,0.0276292005338213,1.05964283420469
"50",50,0.0202711990153738,0.011671296402791,0.0223187948755127,0.0493470602293445,0.00245711503216652,0.00143331710209714,0.000204759586013877,0.00163807668811102,0.109341618931411,0.0281010684064155,1.08774390261111
"51",51,0.020845362356733,0.0120018752963008,0.0229509545139788,0.0507447709896227,0.0025267105886949,0.00147391451007203,0.000210559215724575,0.00168447372579661,0.112438621196923,0.0285496293518934,1.116293531963
"52",52,0.0214825212139953,0.0123687243353307,0.0236524728517727,0.0522958344704332,0.00260394196533277,0.00151896614644411,0.000216995163777731,0.00173596131022185,0.115875417457308,0.0288810691267372,1.14517460108974
"53",53,0.0221976721355789,0.0127804778962424,0.0244398612401829,0.0540367574209548,0.00269062692552471,0.00156953237322275,0.000224218910460393,0.00179375128368315,0.11973289818585,0.0288847125359244,1.17405931362566
"54",54,0.0228092384151996,0.0131325918148119,0.0251132018914824,0.0555255197784153,0.00276475617153934,0.00161277443339795,0.000230396347628279,0.00184317078102623,0.123031649633501,0.028703070821701,1.20276238444736
"55",55,0.0231010293366826,0.0133005926483931,0.0254344666434183,0.0562358390923285,0.00280012476808274,0.00163340611471493,0.000233343730673562,0.0018667498453885,0.124605552179682,0.0295277313067921,1.23229011575415
"56",56,0.0233629522816057,0.0134513967681973,0.0257228464514649,0.0568734494936059,0.00283187300383099,0.00165192591890141,0.000235989416985916,0.00188791533588733,0.126018348670479,0.0303327797235292,1.26262289547768
"57",57,0.0234726004939558,0.0135145275571261,0.0258435702408201,0.0571403708994279,0.00284516369623707,0.00165967882280495,0.000237096974686422,0.00189677579749138,0.12660978448255,0.0312138874748205,1.2938367829525
"58",58,0.0236782412825169,0.0136329267990249,0.0260699828262056,0.0576409712028949,0.0028700898524263,0.001674219080582,0.000239174154368858,0.00191339323495087,0.12771899843297,0.0318259388038175,1.32566272175632
"59",59,0.0241175609902276,0.0138858684489189,0.0265536782619678,0.0587104262489379,0.00292334072608819,0.00170528209021811,0.000243611727174016,0.00194889381739213,0.130088662310925,0.032304197164555,1.35796691892088
"60",60,0.0246027186147035,0.0141652016266475,0.0270878417070979,0.0598914665267026,0.00298214771087315,0.00173958616467601,0.00024851230923943,0.00198809847391544,0.132705573133856,0.0327616562366782,1.39072857515755
"61",61,0.0253786506628511,0.0146119503816416,0.0279421507298058,0.0617803516136073,0.00307620008034559,0.00179445004686826,0.000256350006695466,0.00205080005356373,0.136890903575379,0.0329082570798143,1.42363683223737
"62",62,0.0260950060228303,0.0150243974070841,0.0287308652170556,0.0635242065808294,0.00316303103307034,0.00184510143595769,0.000263585919422528,0.00210868735538023,0.14075488097163,0.0327907151940861,1.45642754743145
"63",63,0.0266825870063471,0.015362701609715,0.029377797815069,0.0649545804901985,0.00323425297046631,0.00188664756610535,0.000269521080872193,0.00215616864697754,0.143924257185751,0.0326962774353961,1.48912382486685
"64",64,0.0271834855460253,0.0156510977386206,0.0299292921668359,0.0661739395615363,0.00329496794497276,0.00192206463456744,0.000274580662081063,0.00219664529664851,0.146626073551288,0.0327699200277727,1.52189374489462
"65",65,0.0275913765697177,0.0158859440855951,0.0303783843040327,0.0671668863969897,0.0033444092811779,0.00195090541402044,0.000278700773431492,0.00222960618745194,0.148826213012417,0.0333540075737968,1.55524775246842
"66",66,0.0279203439421746,0.0160753495424642,0.0307405807040105,0.0679677059602433,0.00338428411420298,0.00197416573328507,0.000282023676183582,0.00225618940946866,0.150600643082033,0.0342849752567146,1.58953272772513
"67",67,0.0284601857238743,0.0163861675379883,0.0313349519586092,0.0692818662571083,0.00344971948168173,0.00201233636431434,0.000287476623473478,0.00229981298778783,0.153512516934838,0.0343220363624298,1.62385476408756
"68",68,0.0289454971369422,0.0166655892606637,0.0318692847265323,0.0704632809091219,0.00350854510750814,0.00204665131271308,0.000292378758959012,0.0023390300716721,0.156130257284112,0.0345240544848107,1.65837881857238
"69",69,0.0292788603824518,0.016857525674745,0.0322363210271439,0.0712748015370797,0.00354895277363051,0.00207022245128447,0.00029574606446921,0.00236596851575368,0.157928398426558,0.0355297588241461,1.69390857739652
"70",70,0.0298376410790325,0.0171792478939884,0.0328515442183287,0.0726350656570388,0.00361668376715545,0.00210973219750734,0.000301390313929621,0.00241112251143697,0.160942427638418,0.0354594803437904,1.72936805774031
"71",71,0.0303617025534508,0.0174809802580475,0.0334285411952136,0.0739108112664815,0.00368020637011525,0.00214678704923389,0.000306683864176271,0.00245347091341017,0.163769183470129,0.0350975089840234,1.76446556672434
"72",72,0.0308069248225544,0.0177373203523799,0.0339187354106913,0.0749946351740973,0.00373417270576417,0.00217826741169576,0.000311181058813681,0.00248944847050945,0.166170685406506,0.0355342778403686,1.7999998445647
