"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.000889948904504351,0.00711115570139496,0.00927908810383683,0.000586269657469691,0.00186425315540722,0.00218058570440165,0.000215106133316217,3.37421385594067e-05,3.37421385594067e-05,0.0221938916374497,0.00865681925677663,0.208656819256777
"2",2,0.000920669886236669,0.00735663236111386,0.00959940165744394,0.000606507650174867,0.00192860706026828,0.00225585938949932,0.000222531583877109,3.4906915117978e-05,3.4906915117978e-05,0.02296002341885,0.00894586987152078,0.217602689128297
"3",3,0.00082640357298166,0.00660339537463071,0.00861653014483247,0.000544408040968961,0.00173113923818907,0.00202488458403563,0.000199746835175662,3.13328368902999e-05,3.13328368902999e-05,0.0206091734645948,0.00767849618797205,0.22528118531627
"4",4,0.000744016930516373,0.00594508315095074,0.00775752249827498,0.000490134376027374,0.00155855679283524,0.00182301778709462,0.000179833476096374,2.82091727209999e-05,2.82091727209999e-05,0.0185545833572377,0.00652267885136013,0.23180386416763
"5",5,0.000871646538408367,0.00696491025477018,0.00908825774643795,0.000574212648524944,0.00182591360178435,0.00213574057041292,0.000210682338667425,3.30482099870471e-05,3.30482099870471e-05,0.0217374601189802,0.00809657716844571,0.239900441336075
"6",6,0.000713379549907911,0.00570027450779497,0.00743808061515357,0.000469951457048339,0.00149437801449903,0.00174794894456109,0.000172428232442196,2.70475658732857e-05,2.70475658732857e-05,0.0177905364531537,0.00594714140130241,0.245847582737378
"7",7,0.000647394864985563,0.00517302247566664,0.0067500886396599,0.000426482873142148,0.00135615417214985,0.00158627083032008,0.000156479327555752,2.45457768714906e-05,2.45457768714906e-05,0.0161449847372229,0.00500705728098509,0.250854640018363
"8",8,0.000775673135313923,0.00619803273051789,0.00808758719284659,0.000510988463548035,0.00162486979056281,0.00190058299031895,0.000187484975834171,2.94094079739876e-05,2.94094079739876e-05,0.0193440380948903,0.00663562506757579,0.257490265085939
"9",9,0.000892335778704745,0.00713022807059811,0.00930397494384095,0.000587842053269951,0.00186925314780804,0.00218643411180262,0.000215683055516313,3.38326361594216e-05,3.38326361594216e-05,0.0222534164338596,0.00807458043159764,0.265564845517536
"10",10,0.000941342686094176,0.00752181880926436,0.00981494743794875,0.00062012622448858,0.00197191216707879,0.00230651264791796,0.00022752832697063,3.56907179561773e-05,3.56907179561773e-05,0.0234755697356756,0.00861300908979253,0.274177854607329
"11",11,0.000996562800074524,0.0079630563077045,0.0103907021808718,0.000656503455973265,0.00208758652906606,0.00244181501250488,0.000240875368738392,3.77843715668066e-05,3.77843715668066e-05,0.024852670398067,0.00922136036924194,0.283399214976571
"12",12,0.00106895469841148,0.00854150531526899,0.0111454992251434,0.000704192905588606,0.00223923211705154,0.0026191923179087,0.00025837293658287,4.05290880914306e-05,4.05290880914306e-05,0.0266580076921384,0.0100327695475958,0.293431984524167
"13",13,0.0010769937377194,0.00860574143030766,0.011229318592335,0.000709488765606622,0.00225607218991458,0.00263888986919873,0.000260316021913221,4.08338857903092e-05,4.08338857903092e-05,0.0268584883785758,0.0100314897794802,0.303463474303647
"14",14,0.00124791533623278,0.00997149410847614,0.013011439524702,0.000822086406333443,0.00261411648632648,0.00305768828830496,0.000301628825345363,4.73143255443708e-05,4.73143255443708e-05,0.0311209976268099,0.0120036329585147,0.315467107262162
"15",15,0.00139893018356013,0.0111781814667411,0.0145860019138971,0.000921570120923499,0.00293046038451932,0.00342771044976582,0.000338130044367614,5.30400069596258e-05,5.30400069596258e-05,0.0348870645776939,0.0135765688828713,0.329043676145033
"16",16,0.0013957254521566,0.0111525739921139,0.0145525876528176,0.000919458947155295,0.00292374715570244,0.00341985809841214,0.00033735544104259,5.29185005557004e-05,5.29185005557004e-05,0.0348071437405119,0.0134857941595862,0.342529470304619
"17",17,0.00150485366219802,0.0120245652818287,0.0156904173309746,0.000991349095002485,0.00315234748195035,0.00368724807277903,0.000363732401763501,5.70560630217258e-05,5.70560630217258e-05,0.0375286254525401,0.0145482233146247,0.357077693619244
"18",18,0.00146002245711112,0.0116663405814661,0.0152229829651396,0.000961815741888366,0.00305843566845077,0.00357740099680781,0.000352896423282781,5.53563016914168e-05,5.53563016914168e-05,0.0364106074375293,0.014025083553805,0.371102777173049
"19",19,0.00147028859950955,0.011748372411247,0.0153300233124219,0.000968578745648475,0.00307994104731385,0.00360255547841914,0.000355377813151598,5.57455393178978e-05,5.57455393178978e-05,0.0366666284863473,0.0140497070403828,0.385152484213432
"20",20,0.00146508594493784,0.0117068004889346,0.0152757776249443,0.000965151404485117,0.00306904259555699,0.00358980774186191,0.000354120299487345,5.55482822725247e-05,5.55482822725247e-05,0.0365368826647531,0.0138883351879117,0.399040819401343
"21",21,0.00156629386833565,0.0125155045593076,0.016331026115348,0.00103182392274244,0.00328105161044718,0.00383779113710678,0.000378582878128521,5.93855495103563e-05,5.93855495103563e-05,0.0390608451904368,0.0149374878892452,0.413978307290588
