"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00147636669632377,0.0117969395734686,0.0153933968337076,0.00097258279994789,0.00309267336386307,0.00361744825592128,0.000356846926599585,5.59759884862095e-05,5.59759884862095e-05,0.0368182064268042,0.0169602181544651,0.216960218154465
"2",2,0.00150908387216597,0.0120583668647954,0.0157345237856167,0.00099413582100033,0.00316120886965572,0.00369761308961993,0.00036475486957566,5.72164501295154e-05,5.72164501295154e-05,0.0376341200726887,0.0173164324765792,0.234276650631044
"3",3,0.00165092920332448,0.0131917850085549,0.0172134798450894,0.00108757895384883,0.00345834458705886,0.004045167763596,0.000399039760045253,6.25944721639613e-05,6.25944721639613e-05,0.0411715140658455,0.0188799745317342,0.253156625162778
"4",4,0.00180186082736723,0.0143978073693894,0.0187871745033551,0.00118700784362107,0.00377451415021951,0.00441498600828844,0.000435520863486867,6.83169981940184e-05,6.83169981940184e-05,0.0449355055621156,0.0204670866091024,0.273623711771881
"5",5,0.00194846084117795,0.0155692179062844,0.0203157054530402,0.00128358320816936,0.00408160991374716,0.00477419078146444,0.000470954990047749,7.38752925565098e-05,7.38752925565098e-05,0.0485914736790443,0.021938147091473,0.295561858863354
"6",6,0.00207513148445907,0.0165813823829288,0.0216364420180566,0.0013670297456863,0.00434695789635501,0.0050845638742433,0.000501572064964039,7.86779709747513e-05,7.86779709747513e-05,0.0517504354086426,0.0232347017625042,0.318796560625858
"7",7,0.00213194744379252,0.0170353715176976,0.0222288359068414,0.00140445826865953,0.00446597521401087,0.00522377643810774,0.00051530483238587,8.08321305703326e-05,8.08321305703326e-05,0.0531673338826362,0.0240241534737204,0.342820714099578
"8",8,0.00219003107565974,0.0174994900168831,0.022834447234367,0.0014427218934441,0.00458764803526827,0.00536609510007624,0.000529344004069416,8.30343535795163e-05,8.30343535795163e-05,0.0546158460669268,0.0247164705340755,0.367537184633654
"9",9,0.00228624315255294,0.0182682746692145,0.0238376063299359,0.00150610330902777,0.0047891918171962,0.00560183748753493,0.000552599055830331,8.66822048361305e-05,8.66822048361305e-05,0.0570152202309648,0.025755133114555,0.393292317748209
"10",10,0.00246476755211241,0.0196947776912869,0.0256989981736839,0.00162370943006458,0.00516316236034922,0.00603926457081572,0.000595749503117218,9.34509024497597e-05,9.34509024497597e-05,0.0614673310863294,0.0276030655608008,0.42089538330901
"11",11,0.00255395161999194,0.0204074048877081,0.026628879450153,0.00168246101980512,0.005349983962258,0.00625778667078594,0.000617305841799,9.68322889096472e-05,9.68322889096472e-05,0.0636914380303204,0.0285878177654281,0.449483201074438
"12",12,0.00268331509085864,0.0214410864606051,0.0279776928904692,0.00176768150535237,0.0056209728443579,0.00657475782926027,0.000648573789733604,0.000101737065056252,0.000101737065056252,0.0669175545407495,0.0299509984352152,0.479434199509653
"13",13,0.00284458752961748,0.0227297373219672,0.0296592064699453,0.00187392259060109,0.00595880420896173,0.00696991352043714,0.000687554331803277,0.00010785165989071,0.00010785165989071,0.0709394292931146,0.0316084418503555,0.511042641360009
"14",14,0.00309195289849104,0.0247063155775161,0.0322383714534611,0.0020368789236505,0.00647698190110446,0.00757601729156336,0.000747344065512053,0.00011723044164895,0.00011723044164895,0.0771083229945965,0.0338574312632205,0.544900072623229
"15",15,0.00325995304587301,0.0260487243381132,0.0339900317579176,0.00214755200652298,0.00682890638045436,0.00798765746311064,0.000787950736206272,0.000123600115483337,0.000123600115483337,0.0812979759591648,0.0354700753330324,0.580370147956262
"16",16,0.00342563272598771,0.0273725913555227,0.0357174976169335,0.00225669644034262,0.00717596997576572,0.00839361193997937,0.000827996535665276,0.000129881809516122,0.000129881809516122,0.0854297602092291,0.0370731566194733,0.617443304575735
"17",17,0.00362603496214595,0.0289739096975264,0.0378069996053132,0.00238871497506297,0.00759576992070382,0.00888464490724859,0.000876434990850441,0.000137479998564775,0.000137479998564775,0.0904274690559808,0.038748663434983,0.656191968010718
"18",18,0.00372244510657268,0.0297442770127087,0.0388122238599995,0.00245222687115452,0.00779772861187262,0.00912087260709988,0.000899737916754533,0.000141135359490907,0.000141135359490907,0.0928317827051442,0.0401930323430505,0.696385000353768
"19",19,0.00381192062184724,0.0304592330257556,0.0397451439244735,0.00251117045704628,0.00798516073391695,0.00934010882225128,0.000921364700067341,0.000144527796088995,0.000144527796088995,0.0950631578775362,0.0413967477493866,0.737781748103155
"20",20,0.00397784138100456,0.0317850263903966,0.041475123403839,0.00262047370596983,0.00833272933840764,0.00974665399990216,0.000961468769816266,0.000150818630559415,0.000150818630559415,0.0992009542504548,0.0430589461334567,0.780840694236612
"21",21,0.0041148575507822,0.0328798570171507,0.0429037280176343,0.00271073554293235,0.0086197489926338,0.0100823760841441,0.000994586422226977,0.000156013556427761,0.000156013556427761,0.10261791674036,0.0445144067125201,0.825355100949132
"22",22,0.0043225107281711,0.034539114159699,0.0450688322368551,0.00284753076405584,0.00905473811304088,0.0105911755756609,0.00104477747458164,0.000163886662679473,0.000163886662679473,0.107796452377423,0.0464766711196629,0.871831772068795
"23",23,0.00459560310884023,0.0367212646516807,0.0479162409452536,0.0030274352233592,0.00962680840809185,0.0112603166221346,0.00111078558554906,0.000174240876164559,0.000174240876164559,0.114606936297238,0.0487209295990269,0.920552701667822
"24",24,0.00486366654229006,0.0388632312336543,0.0507112151328822,0.00320402677430483,0.0101883441312427,0.0119171355562273,0.00117557816898954,0.000184404418665026,0.000184404418665026,0.121292006376921,0.0506156423007102,0.971168343968532
"25",25,0.00509156657607692,0.0406842713140554,0.0530874240159679,0.00335415997191797,0.0106657460977535,0.0124755446437524,0.00123066301127925,0.000193045178239883,0.000193045178239883,0.126975465987283,0.0523127949505283,1.02348113891906
"26",26,0.00526888748376863,0.0421011578086915,0.0549362676032748,0.00347097327129782,0.0110371955821125,0.0129100228867696,0.00127352256716682,0.00019976824583009,0.00019976824583009,0.131397563694742,0.0542471117649453,1.07772825068401
"27",27,0.00543054668310393,0.0433928990886883,0.0566218137574817,0.00357746914194998,0.0113758371276395,0.0133061262330082,0.00131259659165071,0.000205897504572661,0.000205897504572661,0.135429083632668,0.0561905682557486,1.13391881893975
"28",28,0.00552225142055674,0.0441256677490932,0.0575779768968002,0.00363788126757056,0.0115679389947208,0.013530824570748,0.00133476219169855,0.00020937446144291,0.00020937446144291,0.137716052014074,0.057828158413191,1.19174697735294
"29",29,0.00568055745981813,0.0453906155320065,0.0592285611924165,0.00374216818442995,0.0118995563850219,0.0139187118802179,0.00137302573673329,0.000215376586154242,0.000215376586154242,0.141663949542953,0.0595225014404979,1.25126947879344
"30",30,0.00585846054668788,0.0468121539417809,0.061083474894376,0.00385936500469012,0.0122722254105974,0.0143546166001784,0.00141602600891508,0.00022212172688864,0.00022212172688864,0.146100565861003,0.0612977546400791,1.31256723343352
"31",31,0.0061503231786272,0.0491442885268505,0.0641265923837907,0.00405163470061223,0.0128836153789252,0.0150697492101908,0.0014865710052606,0.00023318760866833,0.00023318760866833,0.153379149601594,0.0636764068154085,1.37624364024893
"32",32,0.00647563970844093,0.0517437371963574,0.0675185182870618,0.00426594274631891,0.0135650841285824,0.0158668517974595,0.00156520201483643,0.000245521884680225,0.000245521884680225,0.161492019648418,0.0659109285817496,1.44215456883068
"33",33,0.00676629411211736,0.0540662174077245,0.0705490381358208,0.00445741650039959,0.0141739431163785,0.0165790239619179,0.00163545497496675,0.00025654195685753,0.00025654195685753,0.16874047212304,0.0677880960447376,1.50994266487542
"34",34,0.00703763993808473,0.0562344120171131,0.0733782363212626,0.0046361703857525,0.0147423547518173,0.0172438855354967,0.001701040932902,0.000266829950259137,0.000266829950259137,0.175507399782947,0.0695137223228351,1.57945638719825
"35",35,0.00728660508903819,0.05822377336549,0.0759740814970806,0.00480018060367919,0.0152638836462316,0.0178539091518139,0.00176121734379596,0.000276269387262111,0.000276269387262111,0.181716189471654,0.0713486575673696,1.65080504476562
"36",36,0.00751255617602174,0.0600292403448941,0.0783299696078096,0.00494902989794797,0.0157372029848417,0.0184075428578352,0.00181583111363558,0.000284836253119308,0.000284836253119308,0.187351045489224,0.073528347607702,1.72433339237332
"37",37,0.00772306886734218,0.0617113464944973,0.0805248886642313,0.00508770887469462,0.0161781821770865,0.0189233488360943,0.00186671332812536,0.000292817776960841,0.000292817776960841,0.192600892795993,0.0758614712876949,1.80019486366102
"38",38,0.00795807830253338,0.0635891943984421,0.082975224007457,0.00524252551683479,0.0166704768233164,0.0194991776417524,0.0019235165565365,0.000301728087299844,0.000301728087299844,0.198461649421472,0.078016340811364,1.87821120447238
"39",39,0.0081242465201491,0.0649169650851725,0.0847077836224077,0.00535199178341576,0.0170185638005019,0.0199063291512658,0.00196368043851945,0.000308028304081483,0.000308028304081483,0.202605617009595,0.0803810379934673,1.95859224246585
"40",40,0.00827607474540053,0.0661301517570867,0.0862908267292946,0.00545201132516907,0.0173366115519765,0.0202783442813842,0.00200037825599728,0.000313784824470162,0.000313784824470162,0.206391968295249,0.0824322511466895,2.04102449361254
"41",41,0.00861802427749035,0.0688625067860129,0.0898561773008472,0.00567727665673535,0.0180529228940793,0.0211162016656991,0.00208302956470146,0.000326749735639445,0.000326749735639445,0.214919638616844,0.0846854162616648,2.12570990987421
"42",42,0.00896674087904482,0.0716489342278179,0.0934920849947801,0.00590699991557929,0.0187834098034967,0.0219706399737733,0.00216731651578808,0.000339971218162837,0.000339971218162837,0.223616068746606,0.0866189190165271,2.21232882889073
"43",43,0.00915390707765867,0.0727598717156536,0.094884423641845,0.0061108744127656,0.0190897313162176,0.0222949714956531,0.00219910801272358,0.000361382229481087,0.00323765446489099,0.230091924366889,0.0873522562726931,2.29968108516343
"44",44,0.00932695392137894,0.0737371885806007,0.0960993078058256,0.00630980494350381,0.0193618384538935,0.0225774461132336,0.0022267595399255,0.000383032027193561,0.00629112136915958,0.236313452754715,0.088026400349065,2.38770748551249
"45",45,0.00953752007675397,0.0749881970186893,0.0976674338382044,0.00653892132596124,0.0197067198487102,0.0229427378903173,0.00226256690466409,0.000407076015609448,0.00954221945638276,0.243593392375293,0.0883604697269481,2.47606795523944
"46",46,0.00969077267769961,0.0757659793192425,0.0986157914210658,0.00673347847584303,0.0199281390931284,0.0231622702822388,0.00228398764831986,0.000429514958608833,0.012905837863488,0.249515771739635,0.0888879159049249,2.56495587114436
"47",47,0.00979293591605449,0.0761260059051707,0.0990176161653199,0.00689637505254657,0.0200404133746908,0.0232532964295164,0.00229272674503909,0.000450371367085402,0.0163391046789014,0.254208845634325,0.0894456875109125,2.65440155865528
"48",48,0.00997477774199589,0.0770853243939945,0.100195867654152,0.00711959255181785,0.0203112629737596,0.0235265041110805,0.00231941764437506,0.000475640026285894,0.0200563325752996,0.261064719672761,0.0895967802776049,2.74399833893288
"49",49,0.0101306532764304,0.077820922280473,0.101079776102782,0.00732910573412429,0.0205240987760064,0.0237304201049244,0.002339264644153,0.00050052846559997,0.0238946001908857,0.267349369575379,0.0896952473690608,2.83369358630194
"50",50,0.0103159021534561,0.0787583553095949,0.102222155900067,0.00756485588458833,0.0207911362915212,0.0239948317335226,0.00236506198896174,0.000527754055748193,0.0279810390189367,0.274521092336397,0.0895307722534353,2.92322435855538
"51",51,0.0105717803748709,0.0802058369133375,0.104021989829072,0.00785851343366674,0.0211940171450838,0.0244133400485162,0.002406031760251,0.000559679087812774,0.0324783715741294,0.28370956016674,0.0883473737508444,3.01157173230622
"52",52,0.0106984868239792,0.0806462701140709,0.104511501457101,0.00806181817196212,0.021331907117304,0.0245241098015364,0.00241665755985134,0.000585772391382835,0.036782157699915,0.289558681137102,0.0882240515000577,3.09979578380628
"53",53,0.010880748707316,0.0814813295146506,0.105508605316385,0.00831204717684949,0.0215751843683547,0.0247537961729431,0.00243898805818616,0.000615806556241554,0.0414584930608119,0.297024998931739,0.0867616915994576,3.18655747540574
"54",54,0.0110141787291471,0.0819256077935426,0.105995705384808,0.00853023073652727,0.0217160379443229,0.0248636272607021,0.00244949499784994,0.000644011200821349,0.0461374042743114,0.303276298322033,0.0856755286752683,3.27223300408101
