"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00129255106908364,0.00099899904269247,0.00845460574438659,0.00309074934593008,0.0076400372941912,0.00416505754722553,0.000353491968952721,0.000122953728331381,6.14768641656903e-05,0.0261799226049593,0.010612591003088,0.210612591003088
"2",2,0.00129553206447534,0.00100130302248392,0.00847410450259082,0.00309787750494639,0.00765765742271932,0.00417466337066372,0.000354307223340464,0.000123237295074944,6.16186475374717e-05,0.0262403010538324,0.0106473565180488,0.221259947521137
"3",3,0.00120752799605564,0.000933285609317675,0.00789846790285621,0.00288744209282745,0.00713748117525873,0.00389108307884755,0.000330239523297024,0.000114865921146791,5.74329605733953e-05,0.0244578262601805,0.0097967785361417,0.231056726057278
"4",4,0.00124533473889529,0.0009625060407633,0.00814576266190603,0.00297784561226922,0.00736095004405289,0.00401290980072084,0.000340579060577784,0.000118462281940099,5.92311409700491e-05,0.0252235813820955,0.0100831261268568,0.241139852184135
"5",5,0.00124318229540086,0.000960842439964993,0.00813168348038067,0.00297269868733784,0.0073482273370246,0.00400597386508482,0.000339990401833768,0.000118257531072615,5.91287655363072e-05,0.0251799848036365,0.00997493500192943,0.251114787186065
"6",6,0.00124426221191181,0.00096167709600794,0.00813874723867644,0.0029752809847261,0.00735461052962382,0.00400945373874081,0.000340285741664349,0.000118360257970208,5.91801289851039e-05,0.0252018579283066,0.00989258211448386,0.261007369300549
"7",7,0.00127273581813273,0.000983684044930175,0.00832499374024754,0.00304336709900704,0.00752291290361217,0.00410120578732428,0.000348072815898371,0.000121068805529868,6.05344027649338e-05,0.0257785754174471,0.010085718547595,0.271093087848144
"8",8,0.00140798977702187,0.00108822039841167,0.00920969294101943,0.00336678649416288,0.00832237477000684,0.00453704196876253,0.000385062602514901,0.000133934818266052,6.6967409133026e-05,0.0285180711792992,0.0113332180610519,0.282426305909195
"9",9,0.00146280039508311,0.00113058294507018,0.00956821043204779,0.00349784969620942,0.00864635049222134,0.00471366120175414,0.000400052426717141,0.000139148670162484,6.95743350812417e-05,0.0296282305943468,0.0117704136282248,0.29419671953742
"10",10,0.00153775647284805,0.00118851570434153,0.0100584998301274,0.0036770847406628,0.00908940240966427,0.00495519624425471,0.000420551710767005,0.000146278855918958,7.31394279594788e-05,0.0311464253965441,0.0123906643952896,0.30658738393271
"11",11,0.0015845793430439,0.00122470460520634,0.0103647692819078,0.00378904763241531,0.00936616398843191,0.00510607612324491,0.000433357014149938,0.000150732874486935,7.53664372434671e-05,0.0320947973001305,0.0127432626037551,0.319330646536465
"12",12,0.0016034145425758,0.00123926213159842,0.0104879707475737,0.00383408637945294,0.0094774954710396,0.00516676981020264,0.000438508138873287,0.000152524570042882,7.62622850214409e-05,0.0324762940763807,0.0128331225586868,0.332163769095152
"13",13,0.00165107876986673,0.00127610130845823,0.0107997435351212,0.00394806112509155,0.00975923016053215,0.00532036083987973,0.000451543539915992,0.000157058622579475,7.85293112897374e-05,0.0334417072127347,0.0131909921256317,0.345354761220783
"14",14,0.00168164118579514,0.00129972267629827,0.0109996529881797,0.00402114200313202,0.00993987911365954,0.00541884377348971,0.000459901870074773,0.000159965867852095,7.99829339260471e-05,0.0340607324124072,0.0133852304999548,0.358739991720738
