"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00665574461825085,0.00555864385700071,0.00625713134166329,0.00442497307037557,0.000731400507500093,0.000146280101500019,0.00555864385700071,0,0.0293693873786662,0.0114290089210123,0.211429008921012
"2",2,0.00680261260929823,0.00568130283853479,0.00639520339258751,0.00452261607541256,0.000747539847175629,0.000149507969435126,0.00568130283853479,0,0.0300174625633374,0.011643416021053,0.223072424942065
"3",3,0.00714738546370559,0.00596924500265521,0.00671932776285728,0.00475183319290316,0.00078542697403358,0.000157085394806716,0.00596924500265521,0,0.0315388201423184,0.0122171420051057,0.235289566947171
"4",4,0.00750410637628536,0.00626716576480975,0.00705468462078255,0.00498899379961829,0.000824627074317072,0.000164925414863414,0.00626716576480975,0,0.033112900169202,0.0128062118219358,0.248095778769107
"5",5,0.00789519930952556,0.00659379282993343,0.00742235495527374,0.00524900613435491,0.000867604319728083,0.000173520863945617,0.00659379282993343,0,0.0348386514586812,0.013448729446515,0.261544508215622
"6",6,0.00854987441279934,0.0071405544546456,0.00803782149467014,0.00568425716455341,0.000939546638769157,0.000187909327753831,0.0071405544546456,0,0.0377274952797755,0.0144957313102854,0.276040239525907
"7",7,0.00901022303737667,0.00752502143780908,0.00847059978953377,0.00599031311825592,0.000990134399711721,0.000198026879942344,0.00752502143780908,0,0.0397588468204241,0.0152061202480939,0.291246359774001
"8",8,0.00935823155894332,0.00781566591735926,0.0087977660425011,0.00622168142105573,0.00102837709438938,0.000205675418877875,0.00781566591735926,0,0.0412944822252054,0.0157607685453934,0.307007128319394
"9",9,0.00961783621956482,0.00803247860095524,0.00904182295146999,0.006394275728392,0.00105690507907306,0.000211381015814611,0.00803247860095524,0,0.0424400234501786,0.0161927806074047,0.323199908926799
"10",10,0.00990661433986714,0.00827365593219673,0.00931330611841355,0.00658626557760398,0.00108863893844694,0.000217727787689388,0.00827365593219673,0,0.0437142965733368,0.0166587850319223,0.339858693958721
"11",11,0.00958385437602279,0.00800409816019485,0.00900987628427196,0.00637168340383933,0.00105317081055195,0.000210634162110391,0.00800409816019485,0,0.0422900738977137,0.0160841177894606,0.355942811748182
"12",12,0.00971111544903036,0.00811038213325613,0.00912951567763238,0.00645629104028942,0.00106715554384949,0.000213431108769898,0.00811038213325613,0,0.0428516308632763,0.0162298765236879,0.37217268827187
"13",13,0.0103131663166637,0.00861319384688398,0.00969550965264373,0.00685655562811159,0.00113331497985315,0.000226662995970631,0.00861319384688398,0,0.0455082630160034,0.0172471431419631,0.389419831413833
"14",14,0.0110961068097513,0.00926707821473736,0.0104315597535629,0.00737708199988961,0.00121935239667597,0.000243870479335193,0.00926707821473736,0,0.0489630954885235,0.0185325431298367,0.40795237454367
"15",15,0.0121053728216376,0.0101099816971918,0.0113803807130889,0.00804807753526453,0.0013302607496305,0.0002660521499261,0.0101099816971918,0,0.0534166204014127,0.0200101616644365,0.427962536208106
"16",16,0.0127382304122831,0.0106385221025661,0.0119753363930859,0.00846882351585856,0.00139980553981133,0.000279961107962266,0.0106385221025661,0,0.056209191451124,0.0208781839203419,0.448840720128448
"17",17,0.0132907035327166,0.0110999282251259,0.0124947218376253,0.00883612707394894,0.0014605168717271,0.000292103374345419,0.0110999282251259,0,0.0586470549842016,0.021644046655721,0.470484766784169
"18",18,0.0139373634187517,0.0116399958222542,0.0131026531920243,0.0092660493058734,0.00153157839766502,0.000306315679533005,0.0116399958222542,0,0.061500530558239,0.0224410385718405,0.49292580535601
"19",19,0.0142336907014454,0.0118874779484599,0.013381233401194,0.00946305810370823,0.00156414183532367,0.000312828367064735,0.0118874779484599,0,0.0628081153974221,0.0230583914412978,0.515984196797308
"20",20,0.0141562855658498,0.0118228319011493,0.0133084640676753,0.00941159644762544,0.00155563577646701,0.000311127155293403,0.0118228319011493,0,0.0624665546040329,0.0232075764385381,0.539191773235846
"21",21,0.0144060395149305,0.012031417616865,0.0135432602253,0.00957764165553069,0.00158308126537697,0.000316616253075395,0.012031417616865,0,0.0635686282112123,0.0236224207150461,0.562814193950892
"22",22,0.0147319188928089,0.0123035806137745,0.0138496226514264,0.00979429772543891,0.00161889218602296,0.000323778437204592,0.0123035806137745,0,0.0650066157297519,0.0241265217789303,0.586940715729822
"23",23,0.0152338185041807,0.0127227495199751,0.0143214634399193,0.0101279782362959,0.0016740459894704,0.000334809197894081,0.0127227495199751,0,0.067221316707184,0.024882847388628,0.61182356311845
"24",24,0.015617819169574,0.0130434533723914,0.0146824662632643,0.0103832753819695,0.00171624386478835,0.000343248772957669,0.0130434533723914,0,0.068915772390576,0.0254649553519134,0.637288518470363
"25",25,0.0175481578672427,0.0146556043726423,0.0164971967642046,0.0116666324282218,0.0019283689964003,0.00038567379928006,0.0146556043726423,0,0.0774336570504541,0.0275066510499363,0.6647951695203
"26",26,0.0180241872727018,0.0150531673925861,0.0169447167162598,0.0119831135164666,0.00198067992007712,0.000396135984015425,0.0150531673925861,0,0.0795342021906969,0.0282909408314443,0.693086110351744
"27",27,0.0183547046783138,0.0153292039071632,0.017255439398129,0.0122028531103075,0.00201700051410041,0.000403400102820083,0.0153292039071632,0,0.0809926556437021,0.0290242091216947,0.722110319473439
"28",28,0.0191659499534689,0.0160067274336663,0.0180180991046072,0.012742197496537,0.00210614834653504,0.000421229669307007,0.0160067274336663,0,0.0845723868551144,0.0298829008826452,0.751993220356084
