"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)","NA"
"1",1,0.00602829025780748,0.00503461603948757,0.0056672552918179,0.00400781934722366,0.000662449478879942,0.000132489895775988,0.00503461603948757,0,3.3122473943997e-05,0.0266006588244241,0.00910256106717618,0.209102561067176
"2",2,0.0061527352341482,0.00513854810764025,0.0057842472448503,0.00409055474358204,0.000676124751005296,0.000135224950201059,0.00513854810764025,0,3.38062375502647e-05,0.0271497893766176,0.00932024136246219,0.218422802429638
"3",3,0.00648663664776627,0.0054174108267059,0.00609815126611433,0.00431254414494351,0.000712817214040249,0.00014256344280805,0.0054174108267059,0,3.56408607020123e-05,0.0286231752297862,0.0096962760765675,0.228119078506206
"4",4,0.00661976654575315,0.00552859623601362,0.00622330799988111,0.0044010535826161,0.000727446873159686,0.000145489374631937,0.00552859623601362,0,3.63723436579841e-05,0.0292106291917272,0.00993771969390497,0.238056798200111
"5",5,0.00644190456305284,0.00538005216254963,0.00605609819087,0.00428280468202964,0.000707901600335477,0.000141580320067095,0.00538005216254963,0,3.53950800167737e-05,0.0284257887614711,0.00979814834290863,0.247854946543019
"6",6,0.00660696005140705,0.00551790070227402,0.00621126848788871,0.00439253937483656,0.000726039566088687,0.000145207913217737,0.00551790070227402,0,3.63019783044342e-05,0.0291541187762912,0.0100314843157533,0.257886430858773
"7",7,0.00661381429452341,0.00552362512509647,0.00621771222963162,0.00439709631668864,0.000726792779617957,0.000145358555923591,0.00552362512509647,0,3.63396389808977e-05,0.029184364065559,0.0100248330469668,0.267911263905739
"8",8,0.00667484701668769,0.00557459750844247,0.00627508969535859,0.00443767301658907,0.000733499672163482,0.000146699934432696,0.00557459750844247,0,3.6674983608174e-05,0.0294536793357246,0.0100854097760524,0.277996673681792
"9",9,0.00692897640328599,0.00578683743571137,0.0065139992450672,0.00460662716921761,0.000761425978383075,0.000152285195676615,0.00578683743571137,0,3.80712989191536e-05,0.0305750601619724,0.0104574404511578,0.28845411413295
"10",10,0.00718884496628949,0.00600387052129671,0.00675830425127544,0.00477939692813752,0.000789982963328514,0.000157996592665703,0.00600387052129671,0,3.94991481664256e-05,0.0317217658924565,0.0108333358675974,0.299287450000547
"11",11,0.00747557589826503,0.00624333811283673,0.00702786283622607,0.00497002573456082,0.0008214918569522,0.00016429837139044,0.00624333811283673,0,4.10745928476098e-05,0.0329870055159156,0.0112443118278738,0.310531761828421
"12",12,0.00800262522451083,0.00668351117651454,0.0075233471204055,0.00532042666025171,0.00087940936533086,0.000175881873066172,0.00668351117651454,0,4.39704682665428e-05,0.0353126830648607,0.0119594331282391,0.32249119495666
"13",13,0.00833532315081308,0.00696136878529444,0.0078361197313413,0.00554161594092518,0.000915969577012426,0.000183193915402485,0.00696136878529444,0,4.57984788506211e-05,0.036780758364934,0.0123859771651323,0.334877172121792
"14",14,0.00855782451481106,0.00714719410028177,0.00804529546419874,0.00568954267193483,0.000940420276352863,0.000188084055270573,0.00714719410028177,0,4.7021013817643e-05,0.0377625761969492,0.012693571155537,0.347570743277329
"15",15,0.00869696076106271,0.00726339580044797,0.00817609882537268,0.00578204534114609,0.000955709973743154,0.000191141994748631,0.00726339580044797,0,4.77854986871575e-05,0.0383765339956563,0.0129108971661413,0.360481640443471
"16",16,0.00886166516610373,0.00740095112773499,0.00833093906549641,0.00589154662142061,0.000973809358912497,0.000194761871782499,0.00740095112773499,0,4.86904679456247e-05,0.0391033148071313,0.0131491199284767,0.373630760371947
"17",17,0.00848371786308254,0.0070853028307063,0.00797562706798583,0.00564027396391751,0.000932276688250828,0.000186455337650166,0.0070853028307063,0,4.66138344125412e-05,0.037435570416712,0.0125853056359792,0.386216066007926
"18",18,0.00851504374548553,0.00711146510611978,0.00800507683984929,0.00566110051210851,0.000935719092910497,0.000187143818582099,0.00711146510611978,0,4.67859546455246e-05,0.037573800175821,0.0125762748653214,0.398792340873248
"19",19,0.00896107542926423,0.00748397508378111,0.00842439563707202,0.00595763806011523,0.000984733563655409,0.000196946712731082,0.00748397508378111,0,4.92366781827702e-05,0.0395419762485829,0.0132515976752653,0.412043938548513
"20",20,0.00955362143280986,0.00797884866915988,0.00898145399535036,0.00635158348005491,0.00104984850909998,0.000209969701819997,0.00797884866915988,0,5.2492425454999e-05,0.0421566668829099,0.0141042688571398,0.426148207405653
"21",21,0.0103260500814882,0.00862395391420991,0.00970762180737706,0.00686512120802236,0.00113473077818551,0.000226946155637103,0.00862395391420991,0,5.67365389092755e-05,0.0455651143980393,0.0150251657909341,0.441173373196587
"22",22,0.0107621267902213,0.00898814984677824,0.0101175818341036,0.00715504033855373,0.00118265129562871,0.000236530259125743,0.00898814984677824,0,5.91325647814355e-05,0.047489362775971,0.0154870534251801,0.456660426621767
"23",23,0.0111225079617942,0.00928912752853143,0.0104563797377087,0.00739463441415989,0.00122225362217519,0.000244450724435038,0.00928912752853143,0,6.11126811087591e-05,0.0490795941984447,0.0158780703127451,0.472538496934512
"24",24,0.0115549612327843,0.00965029729331432,0.0108629333347768,0.00768214455586206,0.00126977595964662,0.000253955191929324,0.00965029729331432,0,6.34887979823308e-05,0.05098785365961,0.0162499276494082,0.48878842458392
"25",25,0.0116917628023583,0.00976454915361793,0.010991541843316,0.00777309504991954,0.00128480909916025,0.000256961819832051,0.00976454915361793,0,6.42404549580124e-05,0.05159150937678,0.0166080771057045,0.505396501689625
"26",26,0.0115249149579989,0.00962520370118592,0.0108346865346902,0.00766216873581247,0.00126647417120867,0.000253294834241734,0.00962520370118592,0,6.33237085604334e-05,0.0508552703448842,0.0166779652161297,0.522074466905755
"27",27,0.0116306290995989,0.00971349243482987,0.0109340694447328,0.00773245121456852,0.00127809110984604,0.000255618221969207,0.00971349243482987,0,6.39045554923015e-05,0.0513217485158675,0.016860399650273,0.538934866556028
"28",28,0.011798448608125,0.00985364938700553,0.0110918382244516,0.00784402352518204,0.00129653281407967,0.000259306562815935,0.00985364938700553,0,6.48266407039835e-05,0.0520622751493693,0.0170962517715723,0.5560311183276
"29",29,0.0121057370978131,0.0101102859278439,0.0113807231727243,0.00804831971887575,0.00133030077997946,0.000266060155995892,0.0101102859278439,0,6.65150389989728e-05,0.0534182278200753,0.0174961482886568,0.573527266616257
"30",30,0.0123164212336362,0.0102862419094105,0.0115787894125009,0.00818838994104387,0.00135345288281717,0.000270690576563434,0.0102862419094105,0,6.76726441408581e-05,0.0543479005095234,0.0177791893877921,0.591306456004049
