"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.0074647419377809,0.00623428997001482,0.00701767772282588,0.00496282293665653,0.000820301311844054,0.000164060262368811,0.00623428997001482,0,0.032939199177098,0.0128346149538198,0.21283461495382
"2",2,0.00771718621558849,0.00644512255367829,0.00725500308509444,0.00513065676970443,0.000848042441273459,0.000169608488254692,0.00644512255367829,0,0.0340531442293358,0.0132851477512157,0.226119762705035
"3",3,0.00823653618268737,0.0068788653833433,0.00774324912559235,0.00547593889068776,0.000905113866229381,0.000181022773245876,0.0068788653833433,0,0.0363448472984408,0.0140417383142531,0.240161501019289
"4",4,0.00850865878867996,0.00710613261472172,0.00799907427880845,0.00565685556829821,0.000935017449305489,0.000187003489861098,0.00710613261472172,0,0.0375456256768619,0.0145346409982648,0.254696142017553
"5",5,0.00837737042293533,0.00699648518838555,0.00787564878771557,0.00556957044601745,0.000920590156366519,0.000184118031273304,0.00699648518838555,0,0.0369662977288976,0.0144174623254885,0.269113604343042
"6",6,0.00868425203906283,0.00725278192273379,0.00816415123012994,0.00577359613586046,0.000954313410886025,0.000190862682177205,0.00725278192273379,0,0.0383204550141283,0.0149149939822928,0.284028598325335
"7",7,0.0087836391246869,0.00733578652171653,0.00825758601227432,0.00583967216531382,0.000965235068646911,0.000193047013729382,0.00733578652171653,0,0.0387590141815167,0.015049606856317,0.299078205181652
"8",8,0.00895184305028125,0.00747626452550961,0.00841571618628088,0.00595150004991226,0.000983719016514422,0.000196743803302884,0.00747626452550961,0,0.0395012371081366,0.0152878740768225,0.314366079258474
"9",9,0.00937997936603585,0.00783382892108489,0.00881821137103699,0.00623614012796889,0.00103076696330064,0.000206153392660128,0.00783382892108489,0,0.0413904474113373,0.0159974705778078,0.330363549836282
"10",10,0.00982185269180821,0.0082028659843673,0.00923362085477133,0.00652991305334502,0.00107932447162728,0.000215864894325455,0.0082028659843673,0,0.0433402741581932,0.0167238762129361,0.347087426049218
"11",11,0.0103066925260356,0.00860778716460119,0.00968942357804778,0.00685225162445227,0.00113260357428963,0.000226520714857926,0.00860778716460119,0,0.0454796965256001,0.0175167332179717,0.36460415926719
"12",12,0.0111326082217104,0.00929756291043948,0.0104658750919486,0.00740134942212617,0.0012233635408473,0.00024467270816946,0.00929756291043948,0,0.0491241629827233,0.0188323870757812,0.383436546342971
"13",13,0.0117016047824341,0.00977276882928558,0.0110007943861234,0.0077796383443655,0.00128589063543231,0.000257178127086462,0.00977276882928558,0,0.0516349384657845,0.0197039537187459,0.403140500061717
"14",14,0.0121226596626165,0.0101244190588885,0.0113966322432619,0.00805957043503622,0.00133216040248532,0.000266432080497065,0.0101244190588885,0,0.0534929009617982,0.0203697970162893,0.423510297078006
"15",15,0.0124281992123587,0.0103795949465853,0.0116838729957943,0.00826270387195274,0.00136573617718227,0.000273147235436454,0.0103795949465853,0,0.0548411361947541,0.020874897104576,0.444385194182582
"16",16,0.0127708966859456,0.0106658038256249,0.0120060462800291,0.00849054120329351,0.0014033952402138,0.00028067904804276,0.0106658038256249,0,0.0563533358707852,0.0214229881061972,0.465808182288779
"17",17,0.0123263959780288,0.0102945724651669,0.0115881667683556,0.0081950215018763,0.00135454900857459,0.000270909801714919,0.0102945724651669,0,0.0543919154393128,0.0206334837961198,0.486441666084899
"18",18,0.0124638679616839,0.010409384231736,0.0117174055398028,0.00828641771078984,0.00136965581996526,0.000273931163993052,0.010409384231736,0,0.0549985294507051,0.020775355739156,0.507217021824055
"19",19,0.0132100621003731,0.0110325793365753,0.0124189100295266,0.00878251381398431,0.00145165517586517,0.000290331035173035,0.0110325793365753,0,0.058291213586866,0.0220320145637607,0.529249036387816
"20",20,0.0141843084709896,0.0118462356461012,0.0133348086779468,0.0094302270603832,0.00155871521659226,0.000311743043318453,0.0118462356461012,0,0.0625902095222623,0.023625521145316,0.552874557533132
"21",21,0.015442857928781,0.0128973318965644,0.014517983470409,0.0102669549966072,0.0016970173548111,0.00033940347096222,0.0128973318965644,0,0.0681437318824398,0.0254585038708472,0.578333061403979
"22",22,0.0162164607332829,0.0135434177552692,0.0152452551179379,0.0107812733446551,0.00178202865200911,0.000356405730401822,0.0135434177552692,0,0.0715573605214258,0.0265074539587093,0.604840515362688
"23",23,0.0168852619986823,0.0141019770538446,0.0158740018020579,0.0112259159441789,0.00185552329655849,0.000371104659311699,0.0141019770538446,0,0.0745085379733063,0.0274225316680298,0.632263047030718
"24",24,0.0176714861330426,0.0147586038034202,0.0166131388866131,0.0117486253961437,0.0019419215530816,0.00038838431061632,0.0147586038034202,0,0.0779778599639916,0.0283758545719791,0.660638901602697
"25",25,0.0180120018028718,0.0150429905166841,0.0169332610355569,0.0119750121876235,0.00197934085745844,0.000395868171491687,0.0150429905166841,0,0.0794804321312435,0.0290935023915011,0.689732403994198
"26",26,0.0178800389927079,0.0149327798180857,0.0168092014925951,0.0118872786709761,0.00196483944974812,0.000392967889949623,0.0149327798180857,0,0.0788981281046356,0.0292170319964469,0.718949435990645
"27",27,0.0181624370683249,0.0151686287603592,0.0170746867164307,0.0120750268421281,0.00199587220531043,0.000399174441062085,0.0151686287603592,0,0.0801442484042402,0.0296804433641538,0.748629879354799
"28",28,0.0185406703853872,0.0154845159262574,0.01743026759857,0.0123264896518234,0.0020374363060865,0.000407487261217301,0.0154845159262574,0,0.0818132548709035,0.0302562176155355,0.778886096970334
"29",29,0.0191396349680576,0.0159847500832129,0.017993360126564,0.0127247023688734,0.00210325658989643,0.000420651317979287,0.0159847500832129,0,0.0844562683672913,0.0311477868658046,0.810033883836139
"30",30,0.01958927153059,0.0163602707288444,0.0184160679059558,0.0130236365670406,0.00215266720116374,0.000430533440232747,0.0163602707288444,0,0.0864403514627298,0.0318185509037762,0.841852434739915
"31",31,0.0219746023507663,0.0183524151500905,0.0206585410011874,0.0146094883760589,0.00241479146711718,0.000482958293423435,0.0183524151500905,0,0.0969659513620902,0.0343280686980478,0.876180503437963
"32",32,0.0225332806512519,0.0188190036208257,0.0211837599968637,0.0149809173560521,0.00247618468695075,0.000495236937390151,0.0188190036208257,0,0.0994311961045075,0.0352415193404885,0.911422022778452
"33",33,0.0229092259557293,0.0191329799190706,0.0215371898957433,0.0152308590145233,0.00251749735777245,0.000503499471554489,0.0191329799190706,0,0.101090106401353,0.0360858860825938,0.947507908861045
"34",34,0.0238837445340024,0.0199468635668591,0.0224533444492737,0.0158787532341445,0.00262458731142883,0.000524917462285767,0.0199468635668591,0,0.105390303490425,0.0370949577178826,0.984602866578928
"35",35,0.0246477602102485,0.0205849425931746,0.0231716031427116,0.0163866977221982,0.00270854507804928,0.000541709015609856,0.0205849425931746,0,0.108761627609069,0.0380276318783361,1.02263049845726
