"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00375931343373977,0.00668735954054695,0.0126923354545075,0.00136476725317285,0.000694790601615268,9.92558002307527e-05,0.000471465051096076,0.000111662775259597,0.000942930102192151,0.0268238800123609,0.00854927938791252,0.208549279387913
"2",2,0.00387757342053513,0.00689772961606742,0.0130916092713116,0.00140769992164642,0.000716647232838174,0.000102378176119739,0.000486296336568762,0.000115175448134707,0.000972592673137523,0.0276677020963595,0.00880081826816614,0.217350097656079
"3",3,0.00394517063294763,0.00701797680250416,0.0133198335231202,0.00143224016377636,0.00072914044701342,0.000104162921001917,0.000494773874759107,0.000117183286127157,0.000989547749518214,0.0281500294007681,0.00892825336953551,0.226278351025614
"4",4,0.00393763066021177,0.00700456411172981,0.0132943767834872,0.00142950287994486,0.000727746920699202,0.000103963845814172,0.000493828267617316,0.000116959326540943,0.000987656535234632,0.0280962293312799,0.00885899452465674,0.235137345550271
"5",5,0.00408992579975411,0.00727547856787939,0.0138085613635262,0.00148479154446518,0.000755893877182274,0.000107984839597468,0.000512927988087973,0.000121482944547151,0.00102585597617595,0.0291829029012157,0.00919793503378832,0.244335280584059
"6",6,0.00411105232437932,0.007313060075381,0.0138798895308252,0.00149246123987368,0.000759798449390234,0.000108542635627176,0.000515577519229088,0.000122110465080574,0.00103115503845818,0.0293336472782444,0.00919369200851289,0.253528972592572
"7",7,0.00420567270142198,0.00748137817183642,0.0141993504077712,0.00152681187180335,0.000777286043827161,0.00011104086340388,0.000527444101168431,0.000124920971329365,0.00105488820233686,0.0300087933348986,0.00938045350762162,0.262909426100194
"8",8,0.004569288544915,0.00812820635547582,0.0154270038991684,0.0016588176235665,0.000844488971997488,0.000120641281713927,0.000573046088141153,0.000135721441928168,0.00114609217628231,0.0326033063831888,0.0102498169903593,0.273159243090553
"9",9,0.00466949250427127,0.00830645696304358,0.015765316276797,0.00169519529858033,0.000863008515640892,0.000123286930805842,0.000585612921327749,0.000138697797156572,0.0011712258426555,0.0333182930502787,0.0104493648932038,0.283608607983757
"10",10,0.00511569309819108,0.00910019333308574,0.0172717955097342,0.00185718231287465,0.000945474632008908,0.000135067804572701,0.000641572071720332,0.000151951280144289,0.00128314414344066,0.0365020741857725,0.0114046689642403,0.295013276947997
"11",11,0.00536307250193628,0.00954025108430244,0.0181070071600026,0.00194699001720458,0.000991194917849605,0.000141599273978515,0.000672596551397947,0.00015929918322583,0.00134519310279589,0.0382672037926937,0.0118797831988215,0.306893060146819
"12",12,0.00549670846019665,0.00977797313546528,0.0185581939101688,0.00199550472152353,0.00101589331277561,0.000145127616110802,0.000689356176526311,0.000163268568124652,0.00137871235305262,0.0392207382539443,0.0121636559220603,0.319056716068879
"13",13,0.00576955411256668,0.0102633322332456,0.0194793856671805,0.00209455759862156,0.00106632023202552,0.000152331461717932,0.000723574443160176,0.000171372894432673,0.00144714888632035,0.0411675775292711,0.0126488663994689,0.331705582468348
"14",14,0.00589506535421195,0.0104866014056773,0.0199031414434284,0.00214012273585252,0.00108951702916128,0.000155645289880183,0.000739315126930869,0.000175100951115206,0.00147863025386174,0.0420631395901194,0.0129320566005492,0.344637639068897
"15",15,0.00578143889918114,0.0102844738173552,0.0195195115308986,0.00209887220762351,0.00106851676024469,0.000152645251463528,0.000725064944451758,0.000171725907896469,0.00145012988890352,0.0412523792080184,0.0127832614909873,0.357420900559884
"16",16,0.00582463432904533,0.0103613132123941,0.0196653495663807,0.00211455371681513,0.00107650007401497,0.000153785724859282,0.00073048219308159,0.000173008940466692,0.00146096438616318,0.041560592143221,0.0128616519186297,0.370282552478514
"17",17,0.00565523087541277,0.0100599651546121,0.0190934032526312,0.00205305411318615,0.00104519118489476,0.000149313026413538,0.000709236875464306,0.00016797715471523,0.00141847375092861,0.0403518453882586,0.0124051522809141,0.382687704759428
"18",18,0.00547070463359219,0.00973171550332071,0.018470398812425,0.0019860643884328,0.00101108732502033,0.000144441046431476,0.000686094970549513,0.000162496177235411,0.00137218994109903,0.0390351927981065,0.0118339869785606,0.394521691737989
"19",19,0.00597019926919592,0.0106202554656653,0.0201568113940179,0.00216739907462558,0.00110340316526393,0.000157629023609133,0.000748737862143381,0.000177332651560274,0.00149747572428676,0.0425992436303681,0.0130641844704621,0.407585876208451
