"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","D9.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)"
"1",1,0.00112705632196537,0.000529026436840885,0.00102355114953997,0.00246112298878151,0.000184009195422916,0.0106840339092431,2.30011494278645e-05,0.000172508620708984,0.00129956494267435,0.0175038747146049,0.00797680060105323,0.207976800601053
"2",2,0.00121182047537279,0.00056881369252192,0.00110053083987937,0.00264622022173241,0.000197848240877189,0.0114875634859318,2.47310301096487e-05,0.000185482725822365,0.00139730320119515,0.0188203139134427,0.00847647263086887,0.216453273231922
"3",3,0.00118438192999975,0.000555934375306006,0.00107561216091814,0.00258630339816272,0.000193368478367306,0.0112274572752017,2.41710597959132e-05,0.00018128294846935,0.0013656648784691,0.01839417650469,0.00835223144826054,0.224805504680183
"4",4,0.00120122097815059,0.000563838418315582,0.00109090476587145,0.00262307438085945,0.000196117710718463,0.0113870845785908,2.45147138398079e-05,0.000183860353798559,0.00138508133194915,0.0186556972320938,0.00845692627066197,0.233262430950845
"5",5,0.00120063799391195,0.000563564772652548,0.00109037532100167,0.00262180133364446,0.000196022529618277,0.0113815581259612,2.45028162022846e-05,0.000183771121517135,0.00138440911542908,0.0186466431299386,0.00842557420871927,0.241688005159564
"6",6,0.00128762860816453,0.000604397101791514,0.00116937700129228,0.00281176043007356,0.000210225078884004,0.0122061936427025,2.62781348605006e-05,0.000197086011453754,0.00148471461961828,0.0199976606288409,0.009024421838826,0.25071242699839
"7",7,0.00132861758135672,0.000623636823902133,0.00120660168102804,0.00290126696337079,0.000216917156139872,0.0125947523783713,2.7114644517484e-05,0.00020335983388113,0.00153197741523785,0.0206342444778053,0.00928928194647964,0.26000170894487
"8",8,0.0013946871700756,0.000654649079831403,0.00126660365445641,0.00304554137138957,0.000227704027767444,0.0132210651122473,2.84630034709305e-05,0.000213472526031979,0.00160815969610758,0.0216603456413782,0.00969811795473003,0.2696998268996
"9",9,0.00143945797571934,0.000675663947786627,0.00130726285550021,0.00314330619187691,0.000235013547056218,0.0136454740759517,2.93766933820272e-05,0.000220325200365204,0.00165978317608454,0.0223556636637227,0.00997664144556437,0.279676468345164
"10",10,0.00139356695743348,0.000654123265734082,0.00126558631848551,0.0030430951927629,0.000227521135907506,0.0132104459536296,2.84401419884383e-05,0.000213301064913287,0.00160686802234677,0.0216429480532016,0.00969218600097299,0.289368654346137
"11",11,0.00137088851862895,0.000643478284254404,0.00124499059344874,0.00299357288761831,0.000223818533653705,0.0129954636102683,2.79773167067132e-05,0.000209829875300349,0.0015807183939293,0.0212907380138088,0.00947820742277178,0.298846861768909
"12",12,0.0014415826815159,0.000676661258670726,0.00130919243525423,0.00314794585555511,0.000235360437798513,0.0136656154196762,2.94200547248141e-05,0.000220650410436106,0.001662233091952,0.0223886616455836,0.00998006048347502,0.308826922252384
"13",13,0.00151356346801825,0.000710448158457545,0.00137456274136351,0.00330512838934597,0.000247112402941754,0.0143479638958056,3.08890503677193e-05,0.000231667877757895,0.00174523134577614,0.0235065673298344,0.0104686282430953,0.319295550495479
"14",14,0.00167510412723213,0.00078627336584365,0.00152126803391489,0.00365788044109872,0.00027348638811953,0.0158793034101903,3.41857985149413e-05,0.00025639348886206,0.00193149761609418,0.0260153926698703,0.0113649075279103,0.330660458023389
"15",15,0.00175315691108703,0.000822910386836767,0.00159215270496679,0.00382832223441452,0.00028622969976931,0.0166192119428556,3.57787124711637e-05,0.000268340343533728,0.00202149725462075,0.0272276001905556,0.0117013173846253,0.342361775408015
"16",16,0.00180136021530717,0.000845536427593163,0.0016359291751259,0.00393358251097689,0.000294099626988926,0.0170761595920445,3.67624533736157e-05,0.000275718400302118,0.00207707861560929,0.0279762270173216,0.0119757280403351,0.35433750344835
"17",17,0.00182184199236045,0.000855150322944703,0.00165452997265388,0.00397830802413405,0.000297443590589461,0.0172703184786006,3.71804488236827e-05,0.00027885336617762,0.00210069535853807,0.0282943215548225,0.0122173627700737,0.366554866218423
"18",18,0.0018998813390756,0.000891781036708955,0.00172540244058907,0.00414872047512426,0.000310184708420505,0.0180100996326656,3.87730885525632e-05,0.000290798164144224,0.00219067950321982,0.0295063203885006,0.012529003596553,0.379083869814976
"19",19,0.00190962458888559,0.000896354398864662,0.00173425090215119,0.00416999655123995,0.00031177544308336,0.0181024616640276,3.897193038542e-05,0.000292289477890651,0.00220191406677623,0.0296576390233047,0.0127669602718345,0.391850830086811
"20",20,0.00182309194480281,0.000855737035315605,0.00165566513354541,0.00398103751212042,0.000297647664457601,0.0172821675175695,3.72059580572001e-05,0.000279044685429002,0.00210213663023181,0.0283137340815294,0.0124240000591581,0.404274830145969
"21",21,0.00186737696094143,0.00087652387962557,0.00169588315840599,0.00407774152695374,0.000304877871174111,0.0177019713950468,3.81097338967638e-05,0.000285823004225729,0.00215319996516716,0.0290015074954373,0.0126996639375194,0.416974494083488
"22",22,0.00184164527060715,0.000864445739264581,0.00167251458249017,0.00402155191744826,0.000300676778874636,0.0174580454734086,3.75845973593295e-05,0.000281884480194972,0.00212352975080212,0.0286018785904498,0.0124981659051669,0.429472659988655
"23",23,0.0018251230074417,0.000856690391248143,0.00165750967002358,0.00398547268971962,0.000297979266521093,0.017301421162381,3.72474083151366e-05,0.000279355562363525,0.00210447856980522,0.028345277727819,0.0123189352637772,0.441791595252433
"24",24,0.00185813286055282,0.00087218481209622,0.00168748800601225,0.00405755543018676,0.000303368630294337,0.017614341096465,3.79210787867921e-05,0.000284408090900941,0.00214254095145376,0.0288579409567488,0.0125135199753683,0.454305115227801
"25",25,0.00196399474608307,0.000921875084896134,0.00178362788164687,0.00428872322103854,0.000320652203442133,0.0186178685623589,4.00815254302666e-05,0.000300611440727,0.00226460618681007,0.030502040852433,0.0132567907594232,0.467561905987224
"26",26,0.00199713998905492,0.000937433056087003,0.00181372917373355,0.00436110160875258,0.000326063671682435,0.0189320719370615,4.07579589603044e-05,0.000305684692202284,0.0023028246812572,0.0310168067687917,0.0134510828821521,0.481012988869376
"27",27,0.00216367175408984,0.00101560102742993,0.00196496720524486,0.00472475260586965,0.000353252531279973,0.0205107250974435,4.41565664099967e-05,0.000331174248074975,0.00249484600216482,0.0336031470380075,0.014509291509649,0.495522280379025
"28",28,0.00224027481395481,0.00105155756573389,0.00203453529022427,0.00489202867537071,0.000365759153298744,0.0212368908384084,4.5719894162343e-05,0.000342899206217573,0.00258317402017239,0.0347928394575431,0.0149454431650021,0.510467723544027
"29",29,0.00228357257908532,0.00107188100650944,0.00207385672998565,0.00498657685636998,0.000372828176177194,0.0216473359792884,4.66035220221493e-05,0.00034952641516612,0.00263309899425144,0.0354652802588557,0.0152134582845159,0.525681181828543
"30",30,0.00229961543703476,0.00107941132758774,0.00208842626424585,0.00502160921964733,0.000375447418291389,0.0217994157245438,4.69309272864236e-05,0.000351981954648177,0.00265159739168294,0.0357144356649684,0.0153373771091218,0.541018558937665
"31",31,0.00233211914406602,0.00109466816966364,0.00211794493695791,0.00509258670234823,0.000380754145969961,0.0221075376003809,4.75942682462451e-05,0.000356957011846839,0.00268907615591285,0.0362192381353926,0.0155391987914276,0.556557757729093
"32",32,0.00229224010024672,0.00107594943480968,0.00208172825430569,0.00500550389237548,0.000374243281672933,0.0217295005421347,4.67804102091166e-05,0.000350853076568375,0.00264309317681509,0.0355998921691378,0.0152666769338758,0.571824434662969
"33",33,0.00225331284222699,0.00105767745655553,0.00204637594855308,0.00492049947180179,0.000367887810975834,0.0213604860247844,4.59859763719793e-05,0.000344894822789845,0.00259820766501683,0.0349953280190763,0.0149241562821282,0.586748590945097
"34",34,0.00236271346524425,0.00110902876940036,0.00214572957557896,0.00515939470981907,0.000385749137182733,0.0223975592776725,4.82186421478417e-05,0.000361639816108813,0.00272435328135306,0.0366943866745076,0.0156704658514655,0.602419056796562
"35",35,0.00248729324446354,0.00116750499229921,0.00225886835466586,0.00543143626852241,0.000406088692973638,0.0235785247357819,5.07610866217047e-05,0.000380708149662786,0.00286800139412632,0.0386291869191173,0.0164685310481103,0.618887587844672
"36",36,0.00267415014847294,0.0012552133349975,0.00242856493075604,0.00583947073237968,0.000436595942607826,0.025349851917667,5.45744928259783e-05,0.000409308696194838,0.00308345884466778,0.0415311890405695,0.017458316546406,0.636345904391079
"37",37,0.00278713402477604,0.00130824658305814,0.0025311727367864,0.00608619062553134,0.000455042289759352,0.0264208929491524,5.6880286219919e-05,0.000426602146649393,0.00321373617142543,0.0432858978133584,0.0179356693203044,0.654281573711383
"38",38,0.00286464639833268,0.00134462994207452,0.00260156662705723,0.00625545233921626,0.000467697371156355,0.027155678612766,5.84621713945444e-05,0.000438466285459084,0.00330311268379176,0.0444897124312484,0.0182873408301466,0.67256891454153
"39",39,0.00295778560768765,0.00138834834646563,0.00268615223555307,0.00645883795964444,0.000482903772683696,0.0280386003014472,6.0362971585462e-05,0.000452722286890966,0.00341050789457861,0.0459362213765367,0.0186117565988747,0.691180671140404
"40",40,0.00299549456180779,0.00140604846778733,0.0027203981224581,0.00654118200231497,0.000489060336621679,0.0283960657950963,6.11325420777099e-05,0.000458494065582825,0.00345398862739062,0.0465218645211373,0.01895284266541,0.710133513805814
"41",41,0.00294786901632517,0.00138369361990773,0.00267714635156062,0.00643718336217945,0.000481284737359211,0.0279445950629192,6.01605921699014e-05,0.000451204441274261,0.00339907345759943,0.045782210641295,0.0190623362868095,0.729195850092624
"42",42,0.00293320963555369,0.00137681268607622,0.00266383324045182,0.00640517206131111,0.000478891369069989,0.0278056301166263,5.98614211337486e-05,0.000448960658503115,0.0033821702940568,0.0455545414827827,0.0190741228406317,0.748269972933255
"43",43,0.00293387099995514,0.00137712312242792,0.00266443386730619,0.00640661626520814,0.00047899934693145,0.0278118995812074,5.98749183664312e-05,0.000449061887748235,0.00338293288770337,0.0455648128768542,0.0190966216286158,0.767366594561871
"44",44,0.00299359684284012,0.00140515770174128,0.00271867468380379,0.00653703800375292,0.000488750504953489,0.028378076193862,6.10938131191861e-05,0.000458203598393896,0.00345180044123402,0.0464923917837007,0.0194423163747691,0.78680891093664
"45",45,0.00304003867042308,0.00142695692693328,0.0027608514455883,0.00663845179051569,0.000496332844150705,0.0288183257635004,6.20416055188381e-05,0.000465312041391287,0.00350535071181436,0.0472136617998359,0.0197103086461445,0.806519219582785
"46",46,0.00339754759590192,0.00159476723889274,0.00308552791872725,0.00741913454615316,0.000554701648310516,0.0322073644550294,6.93377060388145e-05,0.000520032795291109,0.00391758039119302,0.0527659942955379,0.0208658489078853,0.82738506849067
"47",47,0.00344564999767189,0.00161734591727456,0.00312921275298774,0.00752417448471208,0.000562555101660716,0.0326633555901754,7.03193877075895e-05,0.000527395407806922,0.00397304540547881,0.0535130540454757,0.0212420247181688,0.848627093208839
"48",48,0.00346625368499882,0.00162701703581577,0.00314792426494791,0.00756916621009946,0.000565918968979398,0.0328586701363664,7.07398711224248e-05,0.000530549033418187,0.00399680271841701,0.0538330419241653,0.0216164218050767,0.870243515013916
"49",49,0.00352295315836042,0.00165363107433244,0.00319941664381712,0.00769297934580744,0.000575176025854762,0.0333961580011922,7.18970032318452e-05,0.00053922752423884,0.00406218068259926,0.0547136194594343,0.0219626413688485,0.892206156382764
"50",50,0.00362660176575263,0.00170228246147572,0.00329354650155086,0.00791931405990879,0.000592098247469816,0.0343787044937163,7.4012280933727e-05,0.000555092107002953,0.00418169387275558,0.0563233457905663,0.0223040212365231,0.914510177619287
"51",51,0.00367883470695655,0.00172679996448981,0.00334098253999115,0.00803337374784388,0.000600626074605149,0.0348738514567616,7.50782593256436e-05,0.000563086944942328,0.00424192165189887,0.0571345553468149,0.022667332799537,0.937177510418824
"52",52,0.00369021008749931,0.0017321394288262,0.00335131324272896,0.00805821386453929,0.000602483279591722,0.0349816854212945,7.53104099489653e-05,0.00056482807461724,0.00425503816211654,0.0573112219711626,0.0229950988113876,0.960172609230212
"53",53,0.00375866691292907,0.00176427222443609,0.00341348321684374,0.00820770121802877,0.000613659904151683,0.0356306281848072,7.67074880189604e-05,0.000575306160142204,0.00433397307307127,0.0583743983824289,0.0233556543443541,0.983528263574566
"54",54,0.00380268360540367,0.00178493312090376,0.00345345756000946,0.00830381930159576,0.000620846302923047,0.0360478884634695,7.76057878653809e-05,0.000582043408990358,0.00438472701439403,0.0590580045655549,0.0236782246963412,1.00720648827091
"55",55,0.0037443593382552,0.00175755642407897,0.00340048960310931,0.00817645814680216,0.000611323973592684,0.0354949982167253,7.64154966990855e-05,0.000573116225243142,0.00431747556349834,0.0581521929880042,0.0236325964041618,1.03083908467507
"56",56,0.00386854362307255,0.00181584700674834,0.00351326920870874,0.00844763607487269,0.000631598958868985,0.0366722145493306,7.89498698586232e-05,0.000592124023939675,0.00446066764701222,0.0600808509624123,0.0242173061311457,1.05505639080621
"57",57,0.00405379072665509,0.0019027997288381,0.00368150382318677,0.00885215526024683,0.000661843383943687,0.0384282814802304,8.27304229929609e-05,0.000620478172447208,0.0046742688991023,0.0629578518976433,0.0248126520908954,1.07986904289711
"58",58,0.00418822609781936,0.00196590204591521,0.00380359308883595,0.00914571821360553,0.000683792015970507,0.0397026739272876,8.54740019963133e-05,0.000641055014972351,0.00482928111279171,0.0650457155191945,0.0251167419246866,1.1049857848218
"59",59,0.00429592640092228,0.0020164552494125,0.00390140254777635,0.00938090050813639,0.000701375738926085,0.0407236288413959,8.76719673657606e-05,0.000657539755243205,0.00495346615616548,0.0667183671653439,0.0253528769242139,1.13033866174601
